model,channel,anchor_family,n_edges,ordinary_whole_vector_coherence,residual_family_coherence,mean_residual_to_anchor_cosine,residual_coherence_improvement
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-65E8,9,0.4864382147789001,0.4919807612895965,0.510367343823115,0.0055425465106964
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-65EC,14,0.4761720299720764,0.5128439664840698,0.4511099926062992,0.0366719365119934
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6606,9,0.4568768739700317,0.4993310570716858,0.4885202248891194,0.042454183101654
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-660C,6,0.4403956234455108,0.4876225888729095,0.5068417340517044,0.0472269654273986
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-660F,4,0.4282215535640716,0.4557158052921295,0.4832246527075767,0.0274942517280578
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6613,7,0.4399145245552063,0.4798566699028015,0.4573195108345577,0.0399421453475952
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6614,4,0.4379827082157135,0.4635532796382904,0.4924253895878792,0.0255705714225769
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-661C,19,0.4497388303279876,0.4626003503799438,0.4495682763425927,0.0128615200519561
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-661F,4,0.4191749989986419,0.4008121490478515,0.3747984766960144,-0.0183628499507904
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-662F,16,0.4940028488636017,0.5067137479782104,0.4155950024724006,0.0127108991146087
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-66F0,2,0.6161559820175171,0.5988034009933472,0.4803537428379059,-0.0173525810241699
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-66F4,2,0.3823009729385376,0.4390908479690552,0.4899248778820038,0.0567898750305175
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-66FC,12,0.4923984706401825,0.5267339944839478,0.510947085916996,0.0343355238437652
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-66FE,10,0.4456900656223297,0.4605025053024292,0.4486946821212768,0.0148124396800994
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6701,7,0.4994670450687408,0.5010555982589722,0.5333027371338436,0.0015885531902313
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6703,11,0.448256254196167,0.4725648760795593,0.4043176553466103,0.0243086218833923
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-670B,9,0.5131012797355652,0.5095393657684326,0.5020574662420485,-0.0035619139671325
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-670D,2,0.6319890022277832,0.6294761896133423,0.5024110674858093,-0.0025128126144409
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6715,3,0.4823931157588959,0.482293039560318,0.436279426018397,-0.0001000761985778
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-671D,3,0.4588005542755127,0.5134528279304504,0.4740067323048909,0.0546522736549377
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6728,2,0.5235283374786377,0.5270878076553345,0.515446349978447,0.0035594701766967
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-672A,6,0.452166736125946,0.4615219831466675,0.4509708881378174,0.0093552470207214
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-672B,6,0.4477404356002807,0.4386090636253357,0.4704628934462865,-0.009131371974945
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-672E,6,0.4702523052692413,0.4872191846370697,0.5356714725494385,0.0169668793678283
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6731,12,0.4276140332221985,0.4554342329502105,0.4387986461321513,0.027820199728012
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-673F,4,0.5921542048454285,0.5912712216377258,0.5616553276777267,-0.0008829832077026
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-675F,11,0.4809818267822265,0.4923687279224396,0.5008615715937181,0.011386901140213
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6771,12,0.5045813918113708,0.5212328433990479,0.5311000769337019,0.016651451587677
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6797,11,0.4710235595703125,0.5099781155586243,0.5137492472475226,0.0389545559883117
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-679C,11,0.4963553547859192,0.4940094649791717,0.5236127186905254,-0.0023458898067474
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-67D0,5,0.4727892875671386,0.4739671349525451,0.5508373856544495,0.0011778473854064
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-67EC,26,0.4850987493991852,0.5036073923110962,0.4837849380878302,0.018508642911911
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6840,2,0.4263088703155517,0.4086499214172363,0.4242114126682281,-0.0176589488983154
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-687C,2,0.4493632316589355,0.4317166805267334,0.6131551861763,-0.0176465511322021
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-69AE,2,0.4480302333831787,0.5829627513885498,0.5325447618961334,0.1349325180053711
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6A02,8,0.478441447019577,0.4852229654788971,0.4736460074782371,0.00678151845932
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6A0A,3,0.5640811920166016,0.5491859316825867,0.4554471274216969,-0.0148952603340148
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6B20,2,0.3441777229309082,0.4010436534881592,0.4618130922317505,0.0568659305572509
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6B2E,6,0.4923397600650787,0.5316280126571655,0.467718889315923,0.0392882525920867
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6B62,5,0.4788280427455902,0.4978379607200622,0.4696920692920684,0.019009917974472
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6B63,5,0.4636488854885101,0.4733648300170898,0.5420908391475677,0.0097159445285797
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6B65,2,0.5296026468276978,0.514533281326294,0.5614489614963531,-0.0150693655014038
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6B66,2,0.3618078231811523,0.5324313640594482,0.5554941594600677,0.1706235408782959
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BB3,2,0.3899722099304199,0.495158314704895,0.4341989308595657,0.1051861047744751
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BB5,3,0.5567831993103027,0.5749304890632629,0.5485558907190958,0.0181472897529602
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BBF,2,0.5564455986022949,0.5658860206604004,0.5264284610748291,0.0094404220581054
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BCC,3,0.502561092376709,0.4849959909915924,0.4652278025945027,-0.0175651013851165
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BCD,2,0.462627649307251,0.4381048679351806,0.502960279583931,-0.0245227813720703
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BD4,12,0.4813492596149444,0.490619421005249,0.478182519475619,0.0092701613903045
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BDA,8,0.5100392699241638,0.5375662446022034,0.5814905427396297,0.0275269746780395
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BDB,6,0.4285652041435241,0.4332025647163391,0.3847422401110331,0.0046373605728149
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6BF3,2,0.6119778156280518,0.5502557754516602,0.5387027561664581,-0.0617220401763916
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6C0F,6,0.5016722083091736,0.5108071565628052,0.4870836635430653,0.0091349482536315
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6C10,16,0.4999958574771881,0.507628321647644,0.3866065498441458,0.0076324641704559
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6C11,3,0.3843375742435455,0.3827432096004486,0.4355928003787994,-0.0015943646430969
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6C14,4,0.5670508742332458,0.5635454058647156,0.5916268676519394,-0.0035054683685302
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6C38,2,0.5221105813980103,0.514980673789978,0.5190114080905914,-0.0071299076080322
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6C42,10,0.4872501492500305,0.4467509090900421,0.49268339574337,-0.0404992401599884
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6C93,2,0.6035887002944946,0.6380356550216675,0.5177675783634186,0.0344469547271728
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6C99,4,0.4293815195560455,0.4546046257019043,0.4378131479024887,0.0252231061458587
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6CC9,2,0.5580700635910034,0.5795319080352783,0.5145129263401031,0.0214618444442749
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-6ED5,2,0.7766001224517822,0.6651297807693481,0.2994506061077118,-0.111470341682434
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-706B,2,0.467200756072998,0.4266932010650635,0.4966835081577301,-0.0405075550079345
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-708E,15,0.4826207756996155,0.5141398906707764,0.4988128940264384,0.0315191149711608
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7097,13,0.4961082339286804,0.5101022124290466,0.4676269430380601,0.0139939785003662
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-70CF,3,0.31252121925354,0.3301359117031097,0.3929914037386576,0.0176146924495697
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7109,3,0.3869722783565521,0.4546793401241302,0.4807533621788025,0.0677070617675781
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7121,4,0.4891166687011719,0.5123942494392395,0.5414061695337296,0.0232775807380676
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7126,7,0.4506659805774688,0.4705081284046173,0.4660926461219787,0.0198421478271484
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7136,2,0.5726273059844971,0.5976197719573975,0.5288160443305969,0.0249924659729003
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-718F,5,0.4884775280952453,0.4872981607913971,0.5999233663082123,-0.0011793673038482
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-71D5,4,0.4809556007385254,0.4842736721038818,0.5870076566934586,0.0033180713653564
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-722A,2,0.491698145866394,0.5560302734375,0.5172295421361923,0.0643321275711059
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-722D,6,0.4905752837657928,0.5213741064071655,0.528740813334783,0.0307988226413726
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7230,11,0.496129959821701,0.5109524726867676,0.4970055032860149,0.0148225128650665
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7235,3,0.5195636749267578,0.5100974440574646,0.4578531384468078,-0.0094662308692932
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7236,19,0.4606208205223083,0.4716493487358093,0.4283304685040524,0.0110285282135009
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-723B,3,0.4979255199432373,0.5014258027076721,0.4031914273897807,0.0035002827644348
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-723E,4,0.4782864153385162,0.4367830753326416,0.4894527867436409,-0.0415033400058746
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-723F,6,0.4924896955490112,0.4938011169433594,0.530619869629542,0.0013114213943481
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7259,7,0.4531959891319275,0.4737237691879272,0.4359494873455593,0.0205277800559997
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-72AE,10,0.5216405987739563,0.5060167908668518,0.5505109667778015,-0.0156238079071044
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-72C4,3,0.4607308804988861,0.5337617993354797,0.4464698831240336,0.0730309188365936
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7312,3,0.4981519281864166,0.4470904767513275,0.4654968579610188,-0.0510614514350891
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7384,8,0.4611079394817352,0.4386760294437408,0.4165891669690609,-0.0224319100379943
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7387,2,0.5093100070953369,0.328667402267456,0.4307942539453506,-0.1806426048278808
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-738B,3,0.5341448187828064,0.514876663684845,0.487208088239034,-0.0192681550979614
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-74DC,9,0.4424651861190796,0.4503112435340881,0.4201959272225697,0.0078460574150085
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7518,10,0.4859180152416229,0.4861223399639129,0.4518988728523254,0.00020432472229
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-751A,11,0.4469306170940399,0.451535165309906,0.486462492834438,0.004604548215866
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-751F,7,0.4792309701442718,0.4832651913166046,0.4772260742528098,0.0040342211723327
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7522,3,0.428255170583725,0.4488884508609772,0.4593950510025024,0.0206332802772521
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7528,18,0.4675115048885345,0.4975356459617615,0.3983849320146773,0.0300241410732269
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-752B,28,0.4609757363796234,0.4841989576816559,0.4642063091908182,0.0232232213020324
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7530,4,0.4599355161190033,0.4581112861633301,0.5324385687708855,-0.0018242299556732
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7531,16,0.463420420885086,0.489968478679657,0.5230578277260065,0.0265480577945709
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7532,9,0.4711436033248901,0.4894423484802246,0.4311952955192989,0.0182987451553344
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7533,5,0.4393720626831054,0.4570949971675873,0.4877006053924561,0.0177229344844818
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7540,4,0.3966664373874664,0.3993655145168304,0.4858452975749969,0.002699077129364
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-754F,5,0.475713163614273,0.4738349914550781,0.4381745457649231,-0.0018781721591949
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-755C,3,0.3980865478515625,0.4713393747806549,0.4395255347092946,0.0732528269290924
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-755F,2,0.5098593235015869,0.5372356176376343,0.5636807680130005,0.0273762941360473
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7562,3,0.4765337407588959,0.4855718612670898,0.3447771469751994,0.0090381205081939
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-756B,2,0.4791328907012939,0.4971303939819336,0.4944535344839096,0.0179975032806396
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7570,2,0.2467818260192871,0.1968967914581298,0.3703335225582123,-0.0498850345611572
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-758B,7,0.4551568627357483,0.4639244079589844,0.4611675781863076,0.008767545223236
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7591,6,0.4505367279052734,0.468931645154953,0.4942112018664678,0.0183949172496795
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7678,5,0.4322759509086609,0.4298633635044098,0.4412606298923492,-0.002412587404251
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7679,3,0.7123762965202332,0.6679894328117371,0.4881292184193929,-0.044386863708496
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-767D,15,0.4440926611423492,0.4564436376094818,0.450529142220815,0.0123509764671325
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7686,8,0.4706528484821319,0.4708226025104522,0.5215819031000137,0.0001697540283203
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7687,7,0.4495232999324798,0.484051376581192,0.489656925201416,0.0345280766487121
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-76AE,18,0.4713724255561828,0.4643439948558807,0.4115677956077788,-0.0070284307003021
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-76BF,3,0.4489860534667969,0.4654447138309479,0.4521934390068054,0.016458660364151
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-76CA,7,0.4974512457847595,0.5076746940612793,0.5186735476766314,0.0102234482765197
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-76E1,4,0.4428997933864593,0.46185302734375,0.4971502646803856,0.0189532339572906
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-76E3,11,0.4802232980728149,0.5054541826248169,0.5161262344230305,0.0252308845520019
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-76F4,4,0.4729264676570892,0.466435432434082,0.4954143986105919,-0.0064910352230072
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-76F8,7,0.4731702208518982,0.4599250555038452,0.4674371225493295,-0.0132451653480529
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-76FE,4,0.5203065872192383,0.5243461728096008,0.4620833173394203,0.0040395855903625
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7707,2,0.660599946975708,0.6317493915557861,0.6273618638515472,-0.0288505554199218
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7714,2,0.4280886650085449,0.3385453224182129,0.5658571124076843,-0.089543342590332
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-771F,2,0.4936147928237915,0.5756032466888428,0.5612185597419739,0.0819884538650512
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-776A,5,0.4497541487216949,0.4904489517211914,0.4803581357002258,0.0406948029994964
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-777F,2,0.4594296216964721,0.5571396350860596,0.555840790271759,0.0977100133895874
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-77DB,12,0.5055588483810425,0.4889435172080993,0.4913876901070277,-0.0166153311729431
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-77DE,9,0.447588175535202,0.4725695252418518,0.4817441933684879,0.0249813497066497
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-77E2,6,0.5071583390235901,0.5139020085334778,0.5375116815169653,0.0067436695098876
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-77F3,7,0.5010098218917847,0.5002129673957825,0.3952416181564331,-0.0007968544960021
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-793A,3,0.4825563430786133,0.4923787117004394,0.3886199593544006,0.0098223686218261
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-796D,6,0.4488172531127929,0.4761740863323211,0.527319331963857,0.0273568332195281
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-79B9,4,0.403792530298233,0.4383459985256195,0.4080199226737022,0.0345534682273864
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-79BA,11,0.4636929035186767,0.4837047159671783,0.3892668837850744,0.0200118124485015
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-79BB,11,0.4453937113285064,0.4606774747371673,0.4800022325732491,0.0152837634086608
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-79BE,14,0.4811790287494659,0.4528638422489166,0.4289869772536414,-0.0283151865005493
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-79C0,3,0.4774767458438873,0.4656482636928558,0.4320269624392192,-0.0118284821510314
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-79CB,7,0.4247016906738281,0.4412171840667724,0.4503004806382315,0.0165154933929443
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-79E6,3,0.5040538907051086,0.4904499053955078,0.3801059325536092,-0.0136039853096008
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7ACB,8,0.4505367279052734,0.4874933660030365,0.5165048204362392,0.036956638097763
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7ADF,2,0.4662833213806152,0.505629301071167,0.5146815776824951,0.0393459796905517
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7AE0,9,0.4686470031738281,0.4970698952674866,0.4811822209093306,0.0284228920936584
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7AE5,11,0.5015180706977844,0.5326294898986816,0.4846713001077825,0.0311114192008972
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7B6E,2,0.3678039312362671,0.4373722076416015,0.4695131033658981,0.0695682764053344
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7B97,2,0.4762557744979858,0.4326156377792358,0.4558739960193634,-0.04364013671875
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7C73,5,0.4488430023193359,0.4474992752075195,0.4030069708824157,-0.0013437271118164
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7CFB,2,0.3954799175262451,0.5017338991165161,0.4556279480457306,0.106253981590271
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7D2F,3,0.4831989705562591,0.4282199442386627,0.4512570003668467,-0.0549790263175964
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7F54,3,0.4441267549991607,0.5025059580802917,0.570040782292684,0.0583792030811309
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7F72,2,0.4524644613265991,0.5251660346984863,0.4698369055986404,0.0727015733718872
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7F85,3,0.457277774810791,0.4819444119930267,0.4703201750914256,0.0246666371822357
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7F8A,12,0.4683356881141662,0.4693879783153534,0.4098895365993182,0.0010522902011871
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7FA9,8,0.5117085576057434,0.5246617197990417,0.5210034437477589,0.0129531621932983
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7FCF,19,0.4927687644958496,0.5066342949867249,0.515667062056692,0.0138655304908752
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7FD2,6,0.4860389828681946,0.512568473815918,0.5034799079100291,0.0265294909477233
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-7FDF,8,0.4761122167110443,0.4804165661334991,0.3950485698878765,0.0043043494224548
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-800C,9,0.5260744094848633,0.486159473657608,0.3966525461938646,-0.0399149358272552
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8011,8,0.4904298782348633,0.4712027013301849,0.4912849850952625,-0.0192271769046783
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8033,15,0.4989867210388183,0.4964536428451538,0.4548561235268911,-0.0025330781936645
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8036,2,0.3808093070983886,0.4101660251617431,0.4859278202056885,0.0293567180633544
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8056,2,0.509772539138794,0.4840991497039795,0.5118532776832581,-0.0256733894348144
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8076,7,0.4671805799007416,0.488001674413681,0.5458344221115112,0.0208210945129394
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-807F,11,0.4847480654716491,0.5060680508613586,0.5273633301258087,0.0213199853897094
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8089,2,0.3798877000808716,0.4002968072891235,0.3444032967090606,0.0204091072082519
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8099,12,0.4908462762832641,0.5238173007965088,0.4610697701573372,0.0329710245132446
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-80C3,2,0.4122486114501953,0.466745376586914,0.3624176830053329,0.0544967651367187
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-810A,2,0.3837798833847046,0.3847849369049072,0.4249200820922851,0.0010050535202026
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-81E4,2,0.514701247215271,0.5366324186325073,0.4987861812114715,0.0219311714172363
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-81EA,3,0.5452186465263367,0.5401507019996643,0.4842197299003601,-0.0050679445266723
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-81ED,2,0.4154965877532959,0.4431741237640381,0.5783070921897888,0.0276775360107421
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-81F3,15,0.4673040509223938,0.4639275074005127,0.4337248305479685,-0.0033765435218811
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-81FE,6,0.4993061125278473,0.5007922053337097,0.4916428873936335,0.0014860928058624
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-81FF,3,0.4956679344177246,0.4869953691959381,0.5030753910541534,-0.0086725652217864
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8200,6,0.428759753704071,0.4630238115787506,0.4826451887687047,0.0342640578746795
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8201,7,0.382828801870346,0.4204698204994201,0.4652820953301021,0.0376410186290741
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8202,2,0.399094820022583,0.3814300298690796,0.4161700755357742,-0.0176647901535034
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8204,3,0.4622417986392975,0.4445079863071441,0.4609102209409078,-0.0177338123321533
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-821C,2,0.4355897903442383,0.5213401317596436,0.4819196164608001,0.0857503414154052
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-821F,3,0.4697582721710205,0.4809552729129791,0.3849522570768992,0.0111970007419586
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-822C,7,0.5523350238800049,0.5516378283500671,0.5416864369596753,-0.0006971955299377
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-826F,13,0.4827052354812622,0.4945881068706512,0.4826022249001723,0.011882871389389
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-82BB,6,0.4307656586170196,0.4633462131023407,0.4287644326686859,0.032580554485321
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-82D7,3,0.5322896838188171,0.5353648066520691,0.344279795885086,0.0030751228332519
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-82E5,6,0.4452547132968902,0.4712080657482147,0.5279348840316137,0.0259533524513244
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-830D,5,0.5137717127799988,0.4917793273925781,0.4873260736465454,-0.0219923853874206
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8332,3,0.469250351190567,0.4791078567504883,0.4948255618413289,0.0098575055599212
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-83AB,18,0.4781608283519745,0.5033875703811646,0.462835560242335,0.02522674202919
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-842C,7,0.5585682988166809,0.5851085782051086,0.560588287455695,0.0265402793884277
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8499,8,0.4776487350463867,0.5055437684059143,0.3960021808743477,0.0278950333595275
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8511,4,0.4906538426876068,0.4467746317386627,0.5298457890748978,-0.043879210948944
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-864D,2,0.3115992546081543,0.3106968402862549,0.3441162705421448,-0.0009024143218994
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-864E,2,0.375683069229126,0.4550490379333496,0.5846716463565826,0.0793659687042236
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8650,2,0.5048743486404419,0.5241044759750366,0.5014581233263016,0.0192301273345947
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-86A4,3,0.5957403182983398,0.5298171043395996,0.5009473363558451,-0.0659232139587402
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8700,13,0.4960509538650512,0.5147287249565125,0.3863371083369621,0.0186777710914611
qwen3_4b_2560d_int8,en_gloss_unihan,ROOT-8840,3,0.5074017643928528,0.5096270442008972,0.4310572246710459,0.0022252798080444
