model,channel,anchor_family,rank_change_raw,rank_change_centered
qwen3_0.6b_1024d,zh_char,ROOT-4E36,172.28571428571428,879.7142857142857
qwen3_0.6b_1024d,zh_char,ROOT-4E38,3992.6,4436.6
qwen3_0.6b_1024d,zh_char,ROOT-4E39,73.5,216.5
qwen3_0.6b_1024d,zh_char,ROOT-4E3F,2969.1363636363635,2839.3636363636365
qwen3_0.6b_1024d,zh_char,ROOT-4E42,2626.0,2651.3333333333335
qwen3_0.6b_1024d,zh_char,ROOT-4E43,1302.6666666666667,852.0
qwen3_0.6b_1024d,zh_char,ROOT-4E45,3295.6666666666665,817.6666666666666
qwen3_0.6b_1024d,zh_char,ROOT-4E47,2898.5,2999.0
qwen3_0.6b_1024d,zh_char,ROOT-4E4B,919.0,2606.0
qwen3_0.6b_1024d,zh_char,ROOT-4E4D,1477.388888888889,1636.111111111111
qwen3_0.6b_1024d,zh_char,ROOT-4E4E,1807.5,2285.75
qwen3_0.6b_1024d,zh_char,ROOT-4E4F,1963.0,2001.0
qwen3_0.6b_1024d,zh_char,ROOT-4E58,4346.0,4774.5
qwen3_0.6b_1024d,zh_char,ROOT-4E59,3007.25,2652.5
qwen3_0.6b_1024d,zh_char,ROOT-4E5D,1380.6363636363637,2064.0
qwen3_0.6b_1024d,zh_char,ROOT-4E5E,549.0,572.0
qwen3_0.6b_1024d,zh_char,ROOT-4E5F,2443.0714285714284,2686.285714285714
qwen3_0.6b_1024d,zh_char,ROOT-4E82,4962.0,6085.0
qwen3_0.6b_1024d,zh_char,ROOT-4E88,1253.375,1733.875
qwen3_0.6b_1024d,zh_char,ROOT-4E8C,1481.142857142857,1271.5
qwen3_0.6b_1024d,zh_char,ROOT-4E8E,2701.5,2999.0
qwen3_0.6b_1024d,zh_char,ROOT-4E8F,1718.75,1538.375
qwen3_0.6b_1024d,zh_char,ROOT-4E91,1129.7777777777778,1162.5555555555557
qwen3_0.6b_1024d,zh_char,ROOT-4E92,3954.0,4538.5
qwen3_0.6b_1024d,zh_char,ROOT-4E94,1626.0625,1705.0
qwen3_0.6b_1024d,zh_char,ROOT-4E95,2460.0,810.0
qwen3_0.6b_1024d,zh_char,ROOT-4E9E,1854.8333333333333,2080.5
qwen3_0.6b_1024d,zh_char,ROOT-4E9F,-700.0,-160.0
qwen3_0.6b_1024d,zh_char,ROOT-4EA1,2558.714285714286,2055.1428571428573
qwen3_0.6b_1024d,zh_char,ROOT-4EA2,2346.866666666667,2341.0666666666666
qwen3_0.6b_1024d,zh_char,ROOT-4EA4,3542.4761904761904,3762.9523809523807
qwen3_0.6b_1024d,zh_char,ROOT-4EA5,2192.823529411765,2797.235294117647
qwen3_0.6b_1024d,zh_char,ROOT-4EAC,2453.090909090909,2872.818181818182
qwen3_0.6b_1024d,zh_char,ROOT-4EAE,1274.0,695.0
qwen3_0.6b_1024d,zh_char,ROOT-4EBA,305.6666666666667,464.0
qwen3_0.6b_1024d,zh_char,ROOT-4EC1,531.0,428.0
qwen3_0.6b_1024d,zh_char,ROOT-4EC4,-2.0,-2.0
qwen3_0.6b_1024d,zh_char,ROOT-4ECA,1855.128205128205,2149.4102564102564
qwen3_0.6b_1024d,zh_char,ROOT-4ECB,2453.0,2853.5714285714284
qwen3_0.6b_1024d,zh_char,ROOT-4EE4,2830.0,2792.315789473684
qwen3_0.6b_1024d,zh_char,ROOT-4EE5,621.5,1008.0
qwen3_0.6b_1024d,zh_char,ROOT-4F0F,885.0,760.0
qwen3_0.6b_1024d,zh_char,ROOT-4F10,2864.6666666666665,2623.6666666666665
qwen3_0.6b_1024d,zh_char,ROOT-4F11,4324.333333333333,5260.333333333333
qwen3_0.6b_1024d,zh_char,ROOT-4F59,2012.6842105263158,2623.2105263157896
qwen3_0.6b_1024d,zh_char,ROOT-4F86,1789.6666666666667,2773.3333333333335
qwen3_0.6b_1024d,zh_char,ROOT-4F8C,1523.0,2903.0
qwen3_0.6b_1024d,zh_char,ROOT-4F96,1254.9,966.9
qwen3_0.6b_1024d,zh_char,ROOT-4FAF,5829.0,6175.0
qwen3_0.6b_1024d,zh_char,ROOT-4FDD,1156.6666666666667,790.6666666666666
qwen3_0.6b_1024d,zh_char,ROOT-5009,1343.923076923077,889.9230769230769
qwen3_0.6b_1024d,zh_char,ROOT-501D,253.0,158.0
qwen3_0.6b_1024d,zh_char,ROOT-50C9,1537.45,1482.6
qwen3_0.6b_1024d,zh_char,ROOT-5140,1843.0,1978.5
qwen3_0.6b_1024d,zh_char,ROOT-5143,2486.684210526316,2615.6315789473683
qwen3_0.6b_1024d,zh_char,ROOT-5144,1325.6666666666667,2833.0
qwen3_0.6b_1024d,zh_char,ROOT-5145,4905.0,4178.0
qwen3_0.6b_1024d,zh_char,ROOT-5146,2790.0476190476193,2843.9523809523807
qwen3_0.6b_1024d,zh_char,ROOT-5148,4194.375,4815.75
qwen3_0.6b_1024d,zh_char,ROOT-5149,2088.5,1791.25
qwen3_0.6b_1024d,zh_char,ROOT-514B,0.0,0.0
qwen3_0.6b_1024d,zh_char,ROOT-514D,2725.2727272727275,2631.818181818182
qwen3_0.6b_1024d,zh_char,ROOT-5152,4350.307692307692,5692.615384615385
qwen3_0.6b_1024d,zh_char,ROOT-5153,1661.0,2640.0
qwen3_0.6b_1024d,zh_char,ROOT-5154,1692.5,1645.0
qwen3_0.6b_1024d,zh_char,ROOT-5165,2848.3333333333335,3083.1666666666665
qwen3_0.6b_1024d,zh_char,ROOT-5168,2800.7,2693.1
qwen3_0.6b_1024d,zh_char,ROOT-5169,2425.5,2146.0
qwen3_0.6b_1024d,zh_char,ROOT-516A,939.0,868.0
qwen3_0.6b_1024d,zh_char,ROOT-516B,3639.8333333333335,4428.833333333333
qwen3_0.6b_1024d,zh_char,ROOT-516C,2244.8333333333335,2535.1666666666665
qwen3_0.6b_1024d,zh_char,ROOT-516E,1198.0,1559.0
qwen3_0.6b_1024d,zh_char,ROOT-5171,3444.3,3160.6
qwen3_0.6b_1024d,zh_char,ROOT-5176,1625.5416666666667,1827.5416666666667
qwen3_0.6b_1024d,zh_char,ROOT-5177,10539.0,10146.0
qwen3_0.6b_1024d,zh_char,ROOT-5178,1736.0,1929.0
qwen3_0.6b_1024d,zh_char,ROOT-517C,3704.842105263158,3644.5263157894738
qwen3_0.6b_1024d,zh_char,ROOT-5180,6585.0,9931.0
qwen3_0.6b_1024d,zh_char,ROOT-5183,1977.6,1837.2
qwen3_0.6b_1024d,zh_char,ROOT-5189,-1.5,16.5
qwen3_0.6b_1024d,zh_char,ROOT-518A,2930.0,4850.5
qwen3_0.6b_1024d,zh_char,ROOT-518E,2848.7,3121.75
qwen3_0.6b_1024d,zh_char,ROOT-518F,-2257.0,-2564.0
qwen3_0.6b_1024d,zh_char,ROOT-5193,2847.0,3592.2727272727275
qwen3_0.6b_1024d,zh_char,ROOT-5198,1761.1,2635.3
qwen3_0.6b_1024d,zh_char,ROOT-51A2,1079.0,829.0
qwen3_0.6b_1024d,zh_char,ROOT-51A5,2661.090909090909,2560.3636363636365
qwen3_0.6b_1024d,zh_char,ROOT-51AB,-258.0,-179.0
qwen3_0.6b_1024d,zh_char,ROOT-51E0,4462.5,4797.0
qwen3_0.6b_1024d,zh_char,ROOT-51E1,1477.2727272727273,1719.7272727272727
qwen3_0.6b_1024d,zh_char,ROOT-51F6,5045.666666666667,5086.666666666667
qwen3_0.6b_1024d,zh_char,ROOT-51FA,3721.625,4467.125
qwen3_0.6b_1024d,zh_char,ROOT-51FD,94.0,125.0
qwen3_0.6b_1024d,zh_char,ROOT-5200,2761.153846153846,3228.0384615384614
qwen3_0.6b_1024d,zh_char,ROOT-5203,2532.3333333333335,2891.6666666666665
qwen3_0.6b_1024d,zh_char,ROOT-5206,2530.695652173913,2573.1739130434785
qwen3_0.6b_1024d,zh_char,ROOT-5211,1474.0,1002.0
qwen3_0.6b_1024d,zh_char,ROOT-5217,1750.0,3963.0
qwen3_0.6b_1024d,zh_char,ROOT-5225,-1666.0,-1651.0
qwen3_0.6b_1024d,zh_char,ROOT-5229,2712.0,1160.5
qwen3_0.6b_1024d,zh_char,ROOT-5236,-212.5,-390.0
qwen3_0.6b_1024d,zh_char,ROOT-5247,1925.6666666666667,2007.1666666666667
qwen3_0.6b_1024d,zh_char,ROOT-524D,5797.0,7873.0
qwen3_0.6b_1024d,zh_char,ROOT-529B,1553.65,1576.3
qwen3_0.6b_1024d,zh_char,ROOT-52A6,2154.3333333333335,2173.6666666666665
qwen3_0.6b_1024d,zh_char,ROOT-52DE,3182.5,2765.25
qwen3_0.6b_1024d,zh_char,ROOT-52F9,3674.8333333333335,4211.083333333333
qwen3_0.6b_1024d,zh_char,ROOT-52FA,1311.3529411764705,1197.9411764705883
qwen3_0.6b_1024d,zh_char,ROOT-52FB,496.6,1238.2
qwen3_0.6b_1024d,zh_char,ROOT-52FF,594.3333333333334,888.3333333333334
qwen3_0.6b_1024d,zh_char,ROOT-5303,2809.3076923076924,3267.769230769231
qwen3_0.6b_1024d,zh_char,ROOT-5305,2780.1111111111113,2861.1666666666665
qwen3_0.6b_1024d,zh_char,ROOT-530A,1922.7142857142858,2057.714285714286
qwen3_0.6b_1024d,zh_char,ROOT-5315,2751.4615384615386,3077.128205128205
qwen3_0.6b_1024d,zh_char,ROOT-5317,641.5,537.5
qwen3_0.6b_1024d,zh_char,ROOT-5321,588.0,683.6666666666666
qwen3_0.6b_1024d,zh_char,ROOT-5340,2717.0,2842.823529411765
qwen3_0.6b_1024d,zh_char,ROOT-5341,817.3333333333334,1404.3333333333333
qwen3_0.6b_1024d,zh_char,ROOT-5347,0.0,0.0
qwen3_0.6b_1024d,zh_char,ROOT-5348,2337.5,2961.25
qwen3_0.6b_1024d,zh_char,ROOT-5349,2149.714285714286,2204.785714285714
qwen3_0.6b_1024d,zh_char,ROOT-534A,1678.875,1288.0
qwen3_0.6b_1024d,zh_char,ROOT-5351,2850.0833333333335,2713.5833333333335
qwen3_0.6b_1024d,zh_char,ROOT-5352,1285.4444444444443,1515.1666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5353,2272.8333333333335,2239.3333333333335
qwen3_0.6b_1024d,zh_char,ROOT-5357,2844.0,1459.0
qwen3_0.6b_1024d,zh_char,ROOT-535C,862.75,1372.0
qwen3_0.6b_1024d,zh_char,ROOT-535E,208.0,288.0
qwen3_0.6b_1024d,zh_char,ROOT-5360,2704.6190476190477,2657.5238095238096
qwen3_0.6b_1024d,zh_char,ROOT-536C,545.0,262.3333333333333
qwen3_0.6b_1024d,zh_char,ROOT-5371,4925.333333333333,5402.0
qwen3_0.6b_1024d,zh_char,ROOT-5373,1288.5,385.0
qwen3_0.6b_1024d,zh_char,ROOT-5377,730.4285714285714,867.8571428571429
qwen3_0.6b_1024d,zh_char,ROOT-5378,447.75,911.25
qwen3_0.6b_1024d,zh_char,ROOT-5384,3296.3333333333335,3812.6666666666665
qwen3_0.6b_1024d,zh_char,ROOT-539F,2171.1428571428573,2236.8571428571427
qwen3_0.6b_1024d,zh_char,ROOT-53B6,1972.6470588235295,2359.235294117647
qwen3_0.6b_1024d,zh_char,ROOT-53B7,1116.0,1582.0
qwen3_0.6b_1024d,zh_char,ROOT-53BB,4258.0,3882.0
qwen3_0.6b_1024d,zh_char,ROOT-53C3,4473.0,4625.3
qwen3_0.6b_1024d,zh_char,ROOT-53C8,2176.681818181818,2587.1363636363635
qwen3_0.6b_1024d,zh_char,ROOT-53C9,1605.0,2287.0
qwen3_0.6b_1024d,zh_char,ROOT-53CA,2793.75,3223.5833333333335
qwen3_0.6b_1024d,zh_char,ROOT-53CD,1535.0,1431.0
qwen3_0.6b_1024d,zh_char,ROOT-53D6,4424.461538461538,4824.384615384615
qwen3_0.6b_1024d,zh_char,ROOT-53D7,2851.5,3069.0
qwen3_0.6b_1024d,zh_char,ROOT-53E3,3527.5,3125.75
qwen3_0.6b_1024d,zh_char,ROOT-53E4,2090.6666666666665,2038.121212121212
qwen3_0.6b_1024d,zh_char,ROOT-53EA,4915.0,5771.8
qwen3_0.6b_1024d,zh_char,ROOT-53F2,6570.0,6721.0
qwen3_0.6b_1024d,zh_char,ROOT-53F8,2325.0,1982.4
qwen3_0.6b_1024d,zh_char,ROOT-5404,3387.25,3421.1944444444443
qwen3_0.6b_1024d,zh_char,ROOT-5405,2282.0,2682.5
qwen3_0.6b_1024d,zh_char,ROOT-5408,2682.6363636363635,3293.3030303030305
qwen3_0.6b_1024d,zh_char,ROOT-5409,2159.1052631578946,2707.842105263158
qwen3_0.6b_1024d,zh_char,ROOT-540C,4231.7,3874.5
qwen3_0.6b_1024d,zh_char,ROOT-540D,2092.0,2321.5
qwen3_0.6b_1024d,zh_char,ROOT-540E,937.0,1747.857142857143
qwen3_0.6b_1024d,zh_char,ROOT-5411,6045.0,5893.0
qwen3_0.6b_1024d,zh_char,ROOT-5433,2466.1428571428573,2672.714285714286
qwen3_0.6b_1024d,zh_char,ROOT-5442,321.4,606.0
qwen3_0.6b_1024d,zh_char,ROOT-544A,1868.7272727272727,1975.0
qwen3_0.6b_1024d,zh_char,ROOT-5468,3908.777777777778,4236.555555555556
qwen3_0.6b_1024d,zh_char,ROOT-548E,6043.5,6052.166666666667
qwen3_0.6b_1024d,zh_char,ROOT-54A2,2660.625,2850.875
qwen3_0.6b_1024d,zh_char,ROOT-54B8,2277.230769230769,2185.3846153846152
qwen3_0.6b_1024d,zh_char,ROOT-54C1,-1247.0,-1591.0
qwen3_0.6b_1024d,zh_char,ROOT-54E1,3023.4444444444443,3183.222222222222
qwen3_0.6b_1024d,zh_char,ROOT-54E5,1559.5,2416.5
qwen3_0.6b_1024d,zh_char,ROOT-5584,2501.3333333333335,2902.0
qwen3_0.6b_1024d,zh_char,ROOT-55AE,2802.3478260869565,2948.4347826086955
qwen3_0.6b_1024d,zh_char,ROOT-55BF,1971.4666666666667,1976.3333333333333
qwen3_0.6b_1024d,zh_char,ROOT-55C7,4100.5,4958.5
qwen3_0.6b_1024d,zh_char,ROOT-56B4,1639.0,2635.0
qwen3_0.6b_1024d,zh_char,ROOT-56D7,1046.3636363636363,1350.090909090909
qwen3_0.6b_1024d,zh_char,ROOT-56DA,2560.0,1983.0
qwen3_0.6b_1024d,zh_char,ROOT-56DB,3173.0,4718.75
qwen3_0.6b_1024d,zh_char,ROOT-56DE,3786.5,3813.75
qwen3_0.6b_1024d,zh_char,ROOT-56E0,2655.5,2395.0
qwen3_0.6b_1024d,zh_char,ROOT-56F0,102.0,87.0
qwen3_0.6b_1024d,zh_char,ROOT-56F7,1476.0,1392.0
qwen3_0.6b_1024d,zh_char,ROOT-56FA,1200.142857142857,1567.4285714285713
qwen3_0.6b_1024d,zh_char,ROOT-5702,1319.0,2602.0
qwen3_0.6b_1024d,zh_char,ROOT-571F,3119.25,1563.25
qwen3_0.6b_1024d,zh_char,ROOT-5725,-864.0,-842.25
qwen3_0.6b_1024d,zh_char,ROOT-572D,2724.25,2834.285714285714
qwen3_0.6b_1024d,zh_char,ROOT-5750,3129.5,3538.0
qwen3_0.6b_1024d,zh_char,ROOT-5782,546.5,836.5
qwen3_0.6b_1024d,zh_char,ROOT-5794,2987.0,4702.0
qwen3_0.6b_1024d,zh_char,ROOT-57F6,1960.5,2041.75
qwen3_0.6b_1024d,zh_char,ROOT-57F7,4779.25,5762.5
qwen3_0.6b_1024d,zh_char,ROOT-5807,1588.888888888889,1739.4444444444443
qwen3_0.6b_1024d,zh_char,ROOT-582F,2252.217391304348,2169.3478260869565
qwen3_0.6b_1024d,zh_char,ROOT-58EB,1072.25,520.5
qwen3_0.6b_1024d,zh_char,ROOT-58EC,2065.5,2096.375
qwen3_0.6b_1024d,zh_char,ROOT-58F4,816.1666666666666,750.5
qwen3_0.6b_1024d,zh_char,ROOT-58F9,5985.6,7157.6
qwen3_0.6b_1024d,zh_char,ROOT-58FD,4748.8,4289.6
qwen3_0.6b_1024d,zh_char,ROOT-5903,130.5,572.0
qwen3_0.6b_1024d,zh_char,ROOT-590B,29.0,71.0
qwen3_0.6b_1024d,zh_char,ROOT-590C,2373.5,2836.25
qwen3_0.6b_1024d,zh_char,ROOT-590D,4725.0,2655.5
qwen3_0.6b_1024d,zh_char,ROOT-590F,5711.333333333333,4687.666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5915,363.0,383.5
qwen3_0.6b_1024d,zh_char,ROOT-5917,1605.923076923077,1644.6153846153845
qwen3_0.6b_1024d,zh_char,ROOT-591A,2900.0,2699.4615384615386
qwen3_0.6b_1024d,zh_char,ROOT-591C,2795.0,1560.6666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5922,1946.0,1789.0
qwen3_0.6b_1024d,zh_char,ROOT-5927,3703.8333333333335,4827.5
qwen3_0.6b_1024d,zh_char,ROOT-5929,5026.25,3269.0
qwen3_0.6b_1024d,zh_char,ROOT-592A,-7.0,-32.0
qwen3_0.6b_1024d,zh_char,ROOT-592B,2918.6666666666665,3128.4444444444443
qwen3_0.6b_1024d,zh_char,ROOT-592C,5078.0,5210.5
qwen3_0.6b_1024d,zh_char,ROOT-592D,1802.0,2205.8333333333335
qwen3_0.6b_1024d,zh_char,ROOT-592E,1897.923076923077,2217.923076923077
qwen3_0.6b_1024d,zh_char,ROOT-5932,630.0,199.5
qwen3_0.6b_1024d,zh_char,ROOT-5937,3179.1666666666665,3601.6666666666665
qwen3_0.6b_1024d,zh_char,ROOT-593E,1807.7142857142858,1983.5714285714287
qwen3_0.6b_1024d,zh_char,ROOT-5944,2860.25,2846.625
qwen3_0.6b_1024d,zh_char,ROOT-5948,63.0,52.0
qwen3_0.6b_1024d,zh_char,ROOT-5949,758.5,866.5
qwen3_0.6b_1024d,zh_char,ROOT-594F,2329.0,3064.0
qwen3_0.6b_1024d,zh_char,ROOT-5950,1613.0,1616.5
qwen3_0.6b_1024d,zh_char,ROOT-595A,2144.5,2788.375
qwen3_0.6b_1024d,zh_char,ROOT-5967,3531.1666666666665,2486.8333333333335
qwen3_0.6b_1024d,zh_char,ROOT-5973,1416.0454545454545,1252.1363636363637
qwen3_0.6b_1024d,zh_char,ROOT-599F,3368.75,3788.0
qwen3_0.6b_1024d,zh_char,ROOT-59A5,4001.0,4450.5
qwen3_0.6b_1024d,zh_char,ROOT-59BB,4121.25,3714.75
qwen3_0.6b_1024d,zh_char,ROOT-59BE,2676.6,2162.0
qwen3_0.6b_1024d,zh_char,ROOT-59E6,3304.0,4260.0
qwen3_0.6b_1024d,zh_char,ROOT-5A41,1502.4705882352941,1601.6470588235295
qwen3_0.6b_1024d,zh_char,ROOT-5B50,1512.857142857143,1936.4285714285713
qwen3_0.6b_1024d,zh_char,ROOT-5B54,5971.0,3164.0
qwen3_0.6b_1024d,zh_char,ROOT-5B58,1327.3333333333333,1708.6666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5B5A,1276.4166666666667,1475.1666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5B5B,1582.5,1421.25
qwen3_0.6b_1024d,zh_char,ROOT-5B5D,4550.5,3354.5
qwen3_0.6b_1024d,zh_char,ROOT-5B63,7333.0,2593.0
qwen3_0.6b_1024d,zh_char,ROOT-5B68,3077.5,3204.5
qwen3_0.6b_1024d,zh_char,ROOT-5B6B,2021.5,2945.5
qwen3_0.6b_1024d,zh_char,ROOT-5B81,4897.166666666667,5005.5
qwen3_0.6b_1024d,zh_char,ROOT-5B83,3593.6363636363635,3940.5454545454545
qwen3_0.6b_1024d,zh_char,ROOT-5B88,1269.0,1292.0
qwen3_0.6b_1024d,zh_char,ROOT-5B89,2818.3333333333335,2983.1666666666665
qwen3_0.6b_1024d,zh_char,ROOT-5B97,1132.0,1361.25
qwen3_0.6b_1024d,zh_char,ROOT-5B98,1116.090909090909,1284.3636363636363
qwen3_0.6b_1024d,zh_char,ROOT-5B9A,3666.25,3831.75
qwen3_0.6b_1024d,zh_char,ROOT-5B9C,1399.0,734.0
qwen3_0.6b_1024d,zh_char,ROOT-5BA3,1531.2,1494.6
qwen3_0.6b_1024d,zh_char,ROOT-5BB3,2159.2,1886.6
qwen3_0.6b_1024d,zh_char,ROOT-5BB6,1375.6666666666667,1757.6666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5BBF,447.6666666666667,439.0
qwen3_0.6b_1024d,zh_char,ROOT-5BC5,2620.4,2688.2
qwen3_0.6b_1024d,zh_char,ROOT-5BC7,1112.0,1154.0
qwen3_0.6b_1024d,zh_char,ROOT-5BCD,3638.1666666666665,4448.166666666667
qwen3_0.6b_1024d,zh_char,ROOT-5BD2,-117.0,-886.5
qwen3_0.6b_1024d,zh_char,ROOT-5BF8,1850.0,981.2
qwen3_0.6b_1024d,zh_char,ROOT-5C01,2874.0,4113.0
qwen3_0.6b_1024d,zh_char,ROOT-5C07,1318.4,982.6
qwen3_0.6b_1024d,zh_char,ROOT-5C08,3328.266666666667,3182.4666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5C09,4108.8,3367.4
qwen3_0.6b_1024d,zh_char,ROOT-5C0A,3405.3333333333335,3201.8888888888887
qwen3_0.6b_1024d,zh_char,ROOT-5C0B,2974.6666666666665,3527.6666666666665
qwen3_0.6b_1024d,zh_char,ROOT-5C0C,2371.6666666666665,3114.3333333333335
qwen3_0.6b_1024d,zh_char,ROOT-5C0D,4179.0,3998.5
qwen3_0.6b_1024d,zh_char,ROOT-5C0F,1711.9166666666667,1265.125
qwen3_0.6b_1024d,zh_char,ROOT-5C17,1447.1538461538462,1842.8461538461538
qwen3_0.6b_1024d,zh_char,ROOT-5C1A,2558.185185185185,2726.6666666666665
qwen3_0.6b_1024d,zh_char,ROOT-5C28,1006.25,1676.25
qwen3_0.6b_1024d,zh_char,ROOT-5C39,2568.8,3152.7
qwen3_0.6b_1024d,zh_char,ROOT-5C3E,740.0,1197.0
qwen3_0.6b_1024d,zh_char,ROOT-5C40,3622.0,4121.0
qwen3_0.6b_1024d,zh_char,ROOT-5C48,4415.333333333333,4715.666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5C4B,2245.0,2439.5
qwen3_0.6b_1024d,zh_char,ROOT-5C55,5810.5,5350.5
qwen3_0.6b_1024d,zh_char,ROOT-5C6F,2261.9,2434.2
qwen3_0.6b_1024d,zh_char,ROOT-5C70,1953.4,1702.0
qwen3_0.6b_1024d,zh_char,ROOT-5C71,3322.5,1863.25
qwen3_0.6b_1024d,zh_char,ROOT-5CA1,310.1666666666667,25.666666666666668
qwen3_0.6b_1024d,zh_char,ROOT-5CF6,2837.0,3358.0
qwen3_0.6b_1024d,zh_char,ROOT-5D52,5269.0,5151.0
qwen3_0.6b_1024d,zh_char,ROOT-5DC2,1613.0,1932.2857142857142
qwen3_0.6b_1024d,zh_char,ROOT-5DDD,3211.6,3797.0
qwen3_0.6b_1024d,zh_char,ROOT-5DDE,1358.6666666666667,675.0
qwen3_0.6b_1024d,zh_char,ROOT-5DDF,790.0,-846.0
qwen3_0.6b_1024d,zh_char,ROOT-5DE2,4679.75,5671.5
qwen3_0.6b_1024d,zh_char,ROOT-5DE5,1918.7241379310344,1835.8620689655172
qwen3_0.6b_1024d,zh_char,ROOT-5DE6,8.0,-2.0
qwen3_0.6b_1024d,zh_char,ROOT-5DE8,1543.1818181818182,1783.8181818181818
qwen3_0.6b_1024d,zh_char,ROOT-5DEB,4949.0,2869.0
qwen3_0.6b_1024d,zh_char,ROOT-5DEE,1000.3333333333334,880.0
qwen3_0.6b_1024d,zh_char,ROOT-5DF1,966.2142857142857,1131.0
qwen3_0.6b_1024d,zh_char,ROOT-5DF3,90.25,543.5
qwen3_0.6b_1024d,zh_char,ROOT-5DF4,1992.8461538461538,2054.3846153846152
qwen3_0.6b_1024d,zh_char,ROOT-5DFF,2834.0,4055.0
qwen3_0.6b_1024d,zh_char,ROOT-5E00,987.5,1076.0
qwen3_0.6b_1024d,zh_char,ROOT-5E0C,2031.8,2430.7
qwen3_0.6b_1024d,zh_char,ROOT-5E1A,2439.0,1797.5
qwen3_0.6b_1024d,zh_char,ROOT-5E1D,2916.0,2941.285714285714
qwen3_0.6b_1024d,zh_char,ROOT-5E2D,5647.0,6252.0
qwen3_0.6b_1024d,zh_char,ROOT-5E36,3318.1666666666665,3588.3333333333335
qwen3_0.6b_1024d,zh_char,ROOT-5E72,2062.8888888888887,2145.296296296296
qwen3_0.6b_1024d,zh_char,ROOT-5E73,749.3333333333334,704.1111111111111
qwen3_0.6b_1024d,zh_char,ROOT-5E75,4086.0,4869.666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5E78,-84.33333333333333,469.0
qwen3_0.6b_1024d,zh_char,ROOT-5E79,4472.0,6529.0
qwen3_0.6b_1024d,zh_char,ROOT-5E7A,2182.5,1673.1666666666667
qwen3_0.6b_1024d,zh_char,ROOT-5E9A,2484.5,1912.25
qwen3_0.6b_1024d,zh_char,ROOT-5EB6,4073.5714285714284,3991.5714285714284
qwen3_0.6b_1024d,zh_char,ROOT-5EB7,1634.3333333333333,1638.3333333333333
qwen3_0.6b_1024d,zh_char,ROOT-5EDB,3311.0,3063.0
qwen3_0.6b_1024d,zh_char,ROOT-5EFA,2276.3333333333335,1723.5
qwen3_0.6b_1024d,zh_char,ROOT-5F01,2857.5,3889.5
qwen3_0.6b_1024d,zh_char,ROOT-5F04,657.5,396.5
qwen3_0.6b_1024d,zh_char,ROOT-5F0B,2498.8,2325.6
qwen3_0.6b_1024d,zh_char,ROOT-5F0D,1220.5,1606.5
qwen3_0.6b_1024d,zh_char,ROOT-5F13,1110.5,567.0
qwen3_0.6b_1024d,zh_char,ROOT-5F14,371.0,447.0
qwen3_0.6b_1024d,zh_char,ROOT-5F15,4776.4,5236.4
qwen3_0.6b_1024d,zh_char,ROOT-5F17,2041.5384615384614,1879.076923076923
qwen3_0.6b_1024d,zh_char,ROOT-5F1F,1881.4545454545455,2175.6363636363635
qwen3_0.6b_1024d,zh_char,ROOT-5F31,1572.25,1527.5
qwen3_0.6b_1024d,zh_char,ROOT-5F54,862.2222222222222,525.7777777777778
qwen3_0.6b_1024d,zh_char,ROOT-5F56,2047.6666666666667,2181.777777777778
qwen3_0.6b_1024d,zh_char,ROOT-5F57,2439.6,3283.2
qwen3_0.6b_1024d,zh_char,ROOT-5F6A,3626.0,3793.0
qwen3_0.6b_1024d,zh_char,ROOT-5F6D,693.5,378.5
qwen3_0.6b_1024d,zh_char,ROOT-5F80,3509.0,4649.0
qwen3_0.6b_1024d,zh_char,ROOT-5F99,5022.0,6035.0
qwen3_0.6b_1024d,zh_char,ROOT-5F9E,3706.375,4870.25
qwen3_0.6b_1024d,zh_char,ROOT-5FA9,2656.0,3190.0
qwen3_0.6b_1024d,zh_char,ROOT-5FB9,711.0,229.0
qwen3_0.6b_1024d,zh_char,ROOT-5FC3,-220.0,147.5
qwen3_0.6b_1024d,zh_char,ROOT-5FC5,3024.529411764706,3396.9411764705883
qwen3_0.6b_1024d,zh_char,ROOT-601D,5223.2,5247.6
qwen3_0.6b_1024d,zh_char,ROOT-6046,1389.0,2615.0
qwen3_0.6b_1024d,zh_char,ROOT-606F,3599.6666666666665,3362.3333333333335
qwen3_0.6b_1024d,zh_char,ROOT-60E0,4488.666666666667,4928.666666666667
qwen3_0.6b_1024d,zh_char,ROOT-60E2,2116.0,3333.0
qwen3_0.6b_1024d,zh_char,ROOT-610F,185.6,291.4
qwen3_0.6b_1024d,zh_char,ROOT-611B,1701.5,1592.5
qwen3_0.6b_1024d,zh_char,ROOT-61B2,1935.0,2593.0
qwen3_0.6b_1024d,zh_char,ROOT-6208,-1314.0,-1044.0
qwen3_0.6b_1024d,zh_char,ROOT-620A,536.0,1218.0
qwen3_0.6b_1024d,zh_char,ROOT-620D,3635.375,4209.0
