edge_id,anchor_char,derived_char,added_component,anchor_role,added_component_role,phonophore_root,recursive_depth,family_id_root,family_id_immediate,edge_structure_pattern,layout,edge_status,edge_confidence,edge_dispute_flag,source_reference,anchor_in_population,anchor_char_raw,phonophore_root_raw,added_component_raw,edge_structure_pattern_raw,anchor_char_normalized,added_component_normalized,edge_structure_pattern_normalized,normalization_applied,normalization_map_id,normalization_rule_category,normalization_confidence,normalization_notes,phonophore_root_normalized,normalization_collapse_group,normalization_collapse_flag
EDGE-05468,敬,儆,亻,phonophore,structural_remainder_presumed_semantic,茍,2,ROOT-830D,IMM-656C,⿰亻敬,left-right,eligible_direct,high,False,CJKVI ids-analysis: 敬聲,True,敬,茍,亻,⿰亻敬,敬,亻,⿰亻敬,False,,,not_applicable,No accepted mapping applied.,茍,COLLAPSE-03234,False
EDGE-05469,敬,憼,心,phonophore_and_semantic,structural_remainder_presumed_semantic,茍,2,ROOT-830D,IMM-656C,⿱敬心,top-bottom,eligible_direct,medium,True,CJKVI ids-analysis: 敬亦聲,True,敬,茍,心,⿱敬心,敬,心,⿱敬心,False,,,not_applicable,No accepted mapping applied.,茍,COLLAPSE-03235,False
EDGE-05470,敬,檠,木,phonophore,structural_remainder_presumed_semantic,茍,2,ROOT-830D,IMM-656C,⿱敬木,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 敬聲,True,敬,茍,木,⿱敬木,敬,木,⿱敬木,False,,,not_applicable,No accepted mapping applied.,茍,COLLAPSE-03236,False
EDGE-05471,敬,警,言,phonophore_and_semantic,structural_remainder_presumed_semantic,茍,2,ROOT-830D,IMM-656C,⿱敬言,top-bottom,eligible_direct,medium,True,CJKVI ids-analysis: 敬亦聲,True,敬,茍,言,⿱敬言,敬,言,⿱敬言,False,,,not_applicable,No accepted mapping applied.,茍,COLLAPSE-03237,False
EDGE-05472,敬,驚,馬,phonophore,structural_remainder_presumed_semantic,茍,2,ROOT-830D,IMM-656C,⿱敬馬,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 敬聲,True,敬,茍,馬,⿱敬馬,敬,馬,⿱敬馬,False,,,not_applicable,No accepted mapping applied.,茍,COLLAPSE-03238,False
EDGE-05473,𦬇,莽,犬,phonophore,structural_remainder_presumed_semantic,𦬇,1,ROOT-26B07,IMM-26B07,⿴𦬇犬,enclosure,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 𦬇聲,False,𦬇,𦬇,犬,⿴𦬇犬,𦬇,犬,⿴𦬇犬,False,,,not_applicable,No accepted mapping applied.,𦬇,COLLAPSE-06177,False
EDGE-05474,莽,蟒,虫,phonophore,structural_remainder_presumed_semantic,𦬇,2,ROOT-26B07,IMM-83BD,⿰虫莽,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莽聲,True,莽,莽,虫,⿰虫莽,莽,虫,⿰虫莽,False,,,not_applicable,No accepted mapping applied.,𦬇,COLLAPSE-05130,False
EDGE-05475,𦬇,葬,死,phonophore,structural_remainder_presumed_semantic,𦬇,1,ROOT-26B07,IMM-26B07,⿴𦬇死,enclosure,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 𦬇聲,False,𦬇,𦬇,死,⿴𦬇死,𦬇,死,⿴𦬇死,False,,,not_applicable,No accepted mapping applied.,𦬇,COLLAPSE-06178,False
EDGE-05476,菐,僕,亻,phonophore_and_semantic,structural_remainder_presumed_semantic,菐,1,ROOT-83D0,IMM-83D0,⿰亻菐,left-right,missing_anchor_from_frozen_population,medium,True,CJKVI ids-analysis: 菐亦聲,False,菐,菐,亻,⿰亻菐,菐,亻,⿰亻菐,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-05131,False
EDGE-05477,僕,濮,氵,phonophore,structural_remainder_presumed_semantic,菐,2,ROOT-83D0,IMM-50D5,⿰氵僕,left-right,eligible_direct,high,False,CJKVI ids-analysis: 僕聲,True,僕,僕,氵,⿰氵僕,僕,氵,⿰氵僕,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-00583,False
EDGE-05478,僕,纀,糸,phonophore,structural_remainder_presumed_semantic,菐,2,ROOT-83D0,IMM-50D5,⿰糸僕,left-right,eligible_direct,high,False,CJKVI ids-analysis: 僕聲,True,僕,僕,糸,⿰糸僕,僕,糸,⿰糸僕,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-00584,False
EDGE-05479,菐,墣,土,phonophore,structural_remainder_presumed_semantic,菐,1,ROOT-83D0,IMM-83D0,⿰土菐,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 菐聲,False,菐,菐,土,⿰土菐,菐,土,⿰土菐,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-05132,False
EDGE-05480,菐,撲,扌,phonophore,structural_remainder_presumed_semantic,菐,1,ROOT-83D0,IMM-83D0,⿰扌菐,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 菐聲,False,菐,菐,扌,⿰扌菐,菐,扌,⿰扌菐,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-05133,False
EDGE-05481,菐,樸,木,phonophore,structural_remainder_presumed_semantic,菐,1,ROOT-83D0,IMM-83D0,⿰木菐,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 菐聲,False,菐,菐,木,⿰木菐,菐,木,⿰木菐,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-05134,False
EDGE-05482,菐,璞,王,phonophore,structural_remainder_presumed_semantic,菐,1,ROOT-83D0,IMM-83D0,⿰王菐,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 菐聲,False,菐,菐,王,⿰王菐,菐,王,⿰王菐,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-05135,False
EDGE-05483,菐,蹼,𧾷,phonophore,structural_remainder_presumed_semantic,菐,1,ROOT-83D0,IMM-83D0,⿰𧾷菐,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 菐聲,False,菐,菐,𧾷,⿰𧾷菐,菐,𧾷,⿰𧾷菐,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-05136,False
EDGE-05484,菐,轐,車,phonophore,structural_remainder_presumed_semantic,菐,1,ROOT-83D0,IMM-83D0,⿰車菐,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 菐聲,False,菐,菐,車,⿰車菐,菐,車,⿰車菐,False,,,not_applicable,No accepted mapping applied.,菐,COLLAPSE-05137,False
EDGE-05485,莫,募,力,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱莫力,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,力,⿱莫力,莫,力,⿱莫力,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05109,False
EDGE-05486,莫,墓,土,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱莫土,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,土,⿱莫土,莫,土,⿱莫土,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05110,False
EDGE-05487,莫,寞,宀,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱宀莫,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,宀,⿱宀莫,莫,宀,⿱宀莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05111,False
EDGE-05488,莫,幕,巾,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱莫巾,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,巾,⿱莫巾,莫,巾,⿱莫巾,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05112,False
EDGE-05489,幕,冪,冖,phonophore,structural_remainder_presumed_semantic,莫,2,ROOT-83AB,IMM-5E55,⿱冖幕,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 幕聲,True,幕,莫,冖,⿱冖幕,幕,冖,⿱冖幕,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-02745,False
EDGE-05490,莫,慔,忄,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰忄莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,忄,⿰忄莫,莫,忄,⿰忄莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05113,False
EDGE-05491,莫,慕,㣺,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱莫㣺,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,㣺,⿱莫㣺,莫,㣺,⿱莫㣺,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05114,False
EDGE-05492,莫,摸,扌,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰扌莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,扌,⿰扌莫,莫,扌,⿰扌莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05115,False
EDGE-05493,莫,摹,手,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱莫手,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,手,⿱莫手,莫,手,⿱莫手,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05116,False
EDGE-05494,莫,暮,日,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱莫日,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,日,⿱莫日,莫,日,⿱莫日,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05117,False
EDGE-05495,莫,模,木,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰木莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,木,⿰木莫,莫,木,⿰木莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05118,False
EDGE-05496,莫,漠,氵,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰氵莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,氵,⿰氵莫,莫,氵,⿰氵莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05119,False
EDGE-05497,莫,瘼,疒,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿸疒莫,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,疒,⿸疒莫,莫,疒,⿸疒莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05120,False
EDGE-05498,莫,糢,米,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰米莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,米,⿰米莫,莫,米,⿰米莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05121,False
EDGE-05499,莫,膜,肉,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰肉莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,肉,⿰肉莫,莫,肉,⿰肉莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05122,False
EDGE-05500,莫,蟆,虫,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰虫莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,虫,⿰虫莫,莫,虫,⿰虫莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05123,False
EDGE-05501,莫,謨,言,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰言莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,言,⿰言莫,莫,言,⿰言莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05124,False
EDGE-05502,莫,貘,豸,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰豸莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,豸,⿰豸莫,莫,豸,⿰豸莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05125,False
EDGE-05503,莫,鄚,阝,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰莫阝,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,阝,⿰莫阝,莫,阝,⿰莫阝,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05126,False
EDGE-05504,莫,鏌,釒,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿰釒莫,left-right,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,釒,⿰釒莫,莫,釒,⿰釒莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05127,False
EDGE-05505,莫,驀,馬,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱莫馬,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,馬,⿱莫馬,莫,馬,⿱莫馬,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05128,False
EDGE-05506,莫,鬕,髟,phonophore,structural_remainder_presumed_semantic,莫,1,ROOT-83AB,IMM-83AB,⿱髟莫,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 莫聲,True,莫,莫,髟,⿱髟莫,莫,髟,⿱髟莫,False,,,not_applicable,No accepted mapping applied.,莫,COLLAPSE-05129,False
EDGE-05507,蒙,曚,日,phonophore,structural_remainder_presumed_semantic,蒙,1,ROOT-8499,IMM-8499,⿰日蒙,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蒙聲,True,蒙,蒙,日,⿰日蒙,蒙,日,⿰日蒙,False,,,not_applicable,No accepted mapping applied.,蒙,COLLAPSE-05146,False
EDGE-05508,蒙,朦,月,phonophore,structural_remainder_presumed_semantic,蒙,1,ROOT-8499,IMM-8499,⿰月蒙,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蒙聲,True,蒙,蒙,月,⿰月蒙,蒙,月,⿰月蒙,False,,,not_applicable,No accepted mapping applied.,蒙,COLLAPSE-05147,False
EDGE-05509,蒙,檬,木,phonophore,structural_remainder_presumed_semantic,蒙,1,ROOT-8499,IMM-8499,⿰木蒙,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蒙聲,True,蒙,蒙,木,⿰木蒙,蒙,木,⿰木蒙,False,,,not_applicable,No accepted mapping applied.,蒙,COLLAPSE-05148,False
EDGE-05510,蒙,濛,氵,phonophore,structural_remainder_presumed_semantic,蒙,1,ROOT-8499,IMM-8499,⿰氵蒙,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蒙聲,True,蒙,蒙,氵,⿰氵蒙,蒙,氵,⿰氵蒙,False,,,not_applicable,No accepted mapping applied.,蒙,COLLAPSE-05149,False
EDGE-05511,蒙,矇,目,phonophore,structural_remainder_presumed_semantic,蒙,1,ROOT-8499,IMM-8499,⿰目蒙,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蒙聲,True,蒙,蒙,目,⿰目蒙,蒙,目,⿰目蒙,False,,,not_applicable,No accepted mapping applied.,蒙,COLLAPSE-05150,False
EDGE-05512,蒙,艨,舟,phonophore,structural_remainder_presumed_semantic,蒙,1,ROOT-8499,IMM-8499,⿰舟蒙,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蒙聲,True,蒙,蒙,舟,⿰舟蒙,蒙,舟,⿰舟蒙,False,,,not_applicable,No accepted mapping applied.,蒙,COLLAPSE-05151,False
EDGE-05513,蒙,蠓,虫,phonophore,structural_remainder_presumed_semantic,蒙,1,ROOT-8499,IMM-8499,⿰虫蒙,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蒙聲,True,蒙,蒙,虫,⿰虫蒙,蒙,虫,⿰虫蒙,False,,,not_applicable,No accepted mapping applied.,蒙,COLLAPSE-05152,False
EDGE-05514,蒙,饛,飠,phonophore,structural_remainder_presumed_semantic,蒙,1,ROOT-8499,IMM-8499,⿰飠蒙,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蒙聲,True,蒙,蒙,飠,⿰飠蒙,蒙,飠,⿰飠蒙,False,,,not_applicable,No accepted mapping applied.,蒙,COLLAPSE-05153,False
EDGE-05515,蒦,擭,扌,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰扌蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,扌,⿰扌蒦,蒦,扌,⿰扌蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05154,False
EDGE-05516,蒦,濩,氵,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰氵蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,氵,⿰氵蒦,蒦,氵,⿰氵蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05155,False
EDGE-05517,蒦,獲,犭,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰犭蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,犭,⿰犭蒦,蒦,犭,⿰犭蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05156,False
EDGE-05518,蒦,穫,禾,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰禾蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,禾,⿰禾蒦,蒦,禾,⿰禾蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05157,False
EDGE-05519,蒦,蠖,虫,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰虫蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,虫,⿰虫蒦,蒦,虫,⿰虫蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05158,False
EDGE-05520,蒦,護,言,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰言蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,言,⿰言蒦,蒦,言,⿰言蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05159,False
EDGE-05521,蒦,鑊,釒,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰釒蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,釒,⿰釒蒦,蒦,釒,⿰釒蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05160,False
EDGE-05522,蒦,雘,丹,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰丹蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,丹,⿰丹蒦,蒦,丹,⿰丹蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05161,False
EDGE-05523,蒦,韄,革,phonophore,structural_remainder_presumed_semantic,蒦,1,ROOT-84A6,IMM-84A6,⿰革蒦,left-right,missing_anchor_from_frozen_population,high,False,CJKVI ids-analysis: 蒦聲,False,蒦,蒦,革,⿰革蒦,蒦,革,⿰革蒦,False,,,not_applicable,No accepted mapping applied.,蒦,COLLAPSE-05162,False
EDGE-05524,蔑,幭,巾,phonophore,structural_remainder_presumed_semantic,蔑,1,ROOT-8511,IMM-8511,⿰巾蔑,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蔑聲,True,蔑,蔑,巾,⿰巾蔑,蔑,巾,⿰巾蔑,False,,,not_applicable,No accepted mapping applied.,蔑,COLLAPSE-05166,False
EDGE-05525,蔑,懱,忄,phonophore,structural_remainder_presumed_semantic,蔑,1,ROOT-8511,IMM-8511,⿰忄蔑,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蔑聲,True,蔑,蔑,忄,⿰忄蔑,蔑,忄,⿰忄蔑,False,,,not_applicable,No accepted mapping applied.,蔑,COLLAPSE-05167,False
EDGE-05526,蔑,瀎,氵,phonophore,structural_remainder_presumed_semantic,蔑,1,ROOT-8511,IMM-8511,⿰氵蔑,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蔑聲,True,蔑,蔑,氵,⿰氵蔑,蔑,氵,⿰氵蔑,False,,,not_applicable,No accepted mapping applied.,蔑,COLLAPSE-05168,False
EDGE-05527,蔑,蠛,虫,phonophore,structural_remainder_presumed_semantic,蔑,1,ROOT-8511,IMM-8511,⿰虫蔑,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蔑聲,True,蔑,蔑,虫,⿰虫蔑,蔑,虫,⿰虫蔑,False,,,not_applicable,No accepted mapping applied.,蔑,COLLAPSE-05169,False
EDGE-05528,蔑,衊,血,phonophore,structural_remainder_presumed_semantic,蔑,1,ROOT-8511,IMM-8511,⿰血蔑,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蔑聲,True,蔑,蔑,血,⿰血蔑,蔑,血,⿰血蔑,False,,,not_applicable,No accepted mapping applied.,蔑,COLLAPSE-05170,False
EDGE-05529,蔑,襪,衤,phonophore,structural_remainder_presumed_semantic,蔑,1,ROOT-8511,IMM-8511,⿰衤蔑,left-right,eligible_direct,high,False,CJKVI ids-analysis: 蔑聲,True,蔑,蔑,衤,⿰衤蔑,蔑,衤,⿰衤蔑,False,,,not_applicable,No accepted mapping applied.,蔑,COLLAPSE-05171,False
EDGE-05530,堇,僅,亻,phonophore,structural_remainder_presumed_semantic,堇,1,ROOT-5807,IMM-5807,⿰亻堇,left-right,eligible_direct,high,False,CJKVI ids-analysis: 堇聲,True,堇,堇,亻,⿰亻堇,堇,亻,⿰亻堇,False,,,not_applicable,No accepted mapping applied.,堇,COLLAPSE-01896,False
EDGE-05531,堇,勤,力,phonophore,structural_remainder_presumed_semantic,堇,1,ROOT-5807,IMM-5807,⿰堇力,left-right,eligible_direct,high,False,CJKVI ids-analysis: 堇聲,True,堇,堇,力,⿰堇力,堇,力,⿰堇力,False,,,not_applicable,No accepted mapping applied.,堇,COLLAPSE-01897,False
EDGE-05532,勤,懃,心,phonophore,structural_remainder_presumed_semantic,堇,2,ROOT-5807,IMM-52E4,⿱勤心,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 勤聲,True,勤,堇,心,⿱勤心,勤,心,⿱勤心,False,,,not_applicable,No accepted mapping applied.,堇,COLLAPSE-00975,False
EDGE-05533,堇,槿,木,phonophore,structural_remainder_presumed_semantic,堇,1,ROOT-5807,IMM-5807,⿰木堇,left-right,eligible_direct,high,False,CJKVI ids-analysis: 堇聲,True,堇,堇,木,⿰木堇,堇,木,⿰木堇,False,,,not_applicable,No accepted mapping applied.,堇,COLLAPSE-01898,False
EDGE-05534,堇,瘽,疒,phonophore,structural_remainder_presumed_semantic,堇,1,ROOT-5807,IMM-5807,⿸疒堇,surround-upper-left,eligible_direct,high,False,CJKVI ids-analysis: 堇聲,True,堇,堇,疒,⿸疒堇,堇,疒,⿸疒堇,False,,,not_applicable,No accepted mapping applied.,堇,COLLAPSE-01899,False
EDGE-05535,堇,蓳,艹,phonophore,structural_remainder_presumed_semantic,堇,1,ROOT-5807,IMM-5807,⿱艹堇,top-bottom,eligible_direct,high,False,CJKVI ids-analysis: 堇聲,True,堇,堇,艹,⿱艹堇,堇,艹,⿱艹堇,False,,,not_applicable,No accepted mapping applied.,堇,COLLAPSE-01900,False
