model,relation_class,matched_edges,mean_offset_cosine_a,mean_offset_cosine_b,mean_residual_anchor_cosine_a,mean_residual_anchor_cosine_b,channel_a,channel_b,subset_id,mean_offset_cosine_c,mean_residual_anchor_cosine_c,channel_c
gte_multilingual_base_768d,手,7,0.11670202282922607,0.15759813572679243,0.6573724406106132,0.5481907895633152,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,扌,145,0.18339472445177618,0.2134100958062657,0.6724985352877912,0.5947280797465094,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,攵,14,0.039448539127728756,0.09555344775851281,0.6656116545200348,0.5796043170349938,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,斗,5,-0.0024244844913482804,0.07122403122484681,0.6488099455833435,0.5365075767040253,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,斤,4,0.0870367670431733,0.05134074413217602,0.649501159787178,0.49216369539499283,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,日,45,0.13121865482793912,0.2085325827201207,0.6992031428549025,0.6080490933524237,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,月,4,-0.026459048967808502,0.2430217210203409,0.628546342253685,0.5329127535223961,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,木,146,0.16940974617338647,0.23309608775331345,0.6658540255811116,0.5859130629121441,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,林,4,-0.09392895177006724,-0.023775602690875523,0.5825439095497131,0.4781087189912796,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,欠,14,0.05374865912433181,0.08448531318988116,0.6514784821442196,0.5895768169845853,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,歹,11,0.23243431001901627,0.22157244121825148,0.6640209338881753,0.5677418166940863,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,毛,5,0.1582904767245054,0.16158448047935958,0.6247870087623596,0.6078490018844604,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,水,4,0.08659413503482935,0.0274189608171582,0.5725394934415817,0.47119902074337006,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,氵,198,0.14539249401746523,0.2530822924201875,0.667099571288234,0.577799809701515,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,火,36,0.1849820149169924,0.251287692045379,0.663017115659184,0.6361835168467628,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,牜,10,0.09202796798199415,0.11829119157046078,0.6326463699340821,0.5393865555524826,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,犬,4,0.05086556449532505,0.07765067042782903,0.6574367582798004,0.6131562367081642,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,犭,28,0.19479156651401092,0.14966482825444213,0.665848433971405,0.5753568410873413,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,王,46,0.1309285531144427,0.2953008505536,0.6806081092875936,0.6018898221461669,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,瓦,4,0.397656686604023,0.3862854614853859,0.7056620717048645,0.627063512802124,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,田,10,0.14263787968084213,0.17663459926843644,0.6745915651321411,0.5848984658718109,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,疒,48,0.2583901679414945,0.28061925293877715,0.6703685882190863,0.5968382284045219,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,白,7,0.1608770524284669,0.24969249538012914,0.6405763455799648,0.6066005315099444,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,皿,9,0.1406959229045444,0.28956935554742813,0.6680937475628324,0.5964005125893487,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,目,32,0.20923533616587517,0.33022705279290676,0.6892786622047424,0.5933540081605315,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,矢,4,0.05316484253853557,0.0969376591965556,0.5747965723276138,0.49210329353809357,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,石,40,0.15645387759432194,0.23364636506885286,0.6617844671010971,0.6028106451034546,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,示,5,0.17067064829170703,0.06969426069408655,0.6988875865936279,0.5814394950866699,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,礻,20,0.07597690694965421,0.22188498247414823,0.6516721248626709,0.5741010263562203,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,禾,25,0.13809387825429437,0.11378239402547477,0.6662762928009033,0.5796096050739288,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,穴,17,0.1614034736583776,0.10799693031346093,0.6636586925562691,0.5471372604370117,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,立,4,-0.12007194943726063,0.0010882779024541265,0.6524242460727692,0.5497578531503677,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,竹,63,0.15679204529003488,0.25567482719345697,0.6609456737836202,0.5834976387402367,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,米,17,0.15542025184806652,0.27439579915474444,0.6634715900701635,0.5591716433272642,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,糸,99,0.2084284476521942,0.22998698305037588,0.6530475243173465,0.5985292945847367,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,羽,14,0.14234920777380464,0.12415258486622145,0.6679204106330872,0.5697034171649388,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,耒,6,0.06933149090036746,0.043053942422072077,0.6523757378260294,0.4775933424631755,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,耳,6,0.005517649464309202,0.02952500618994235,0.6211491028467814,0.4687355359395345,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,肉,73,0.20849048059229572,0.24709189917943244,0.6695198498360099,0.582389529845486,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,舟,12,0.29329202696681017,0.3263411093503236,0.6535543203353882,0.582335501909256,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,艹,161,0.12188348568894938,0.25186761928525586,0.6714662061714978,0.580092294801096,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,虫,79,0.34083285354832304,0.3263420120848319,0.6701725887346871,0.5978349292580085,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,行,5,0.13106400910764932,0.0137399673461914,0.663510537147522,0.46069623827934264,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,衣,11,0.15230271127074954,0.18887553364038467,0.6717150211334229,0.5342050194740295,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,衤,34,0.1878193909959758,0.2919087413260165,0.6569497059373295,0.6064844376900617,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,見,4,0.07541438238695261,0.147753027966246,0.6511197686195374,0.5974481180310249,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,言,98,0.19795770587741718,0.1710257163290314,0.6549641018619343,0.5992315232145543,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,豸,7,0.4471248303140913,0.41978976130485535,0.6689482416425433,0.5627752031598773,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,貝,30,0.27054749969393016,0.2169453451099495,0.6602836589018504,0.5835560590028763,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,走,8,0.09866958344355221,0.06707541737705466,0.6666836068034172,0.5065511912107468,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,車,25,0.1677546796202659,0.23488205254077912,0.641107726097107,0.5826574289798736,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,辶,52,0.13841587921174672,0.20124903819165552,0.6801697325247985,0.5783602251456335,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,酉,20,0.14156394847668705,0.20145866628736253,0.6474563002586364,0.5678836956620217,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,釒,88,0.24911468629513608,0.23092160344293167,0.650577443905852,0.6007354232397947,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,門,20,0.24031124291941525,0.12911484781652688,0.6779909521341324,0.577034692466259,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,阝,49,0.11849474201777149,0.13951220283550875,0.6660012736612436,0.5608373856057927,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,隹,11,0.16069454852152953,0.03739979151975025,0.6442075534300371,0.5493521771647714,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,雨,22,0.19730166938494548,0.29534134658222844,0.671348823742433,0.5905832946300507,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,革,13,0.11053061671555041,0.22015674727467388,0.6363577246665955,0.5711801648139954,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,頁,28,0.22766355598079305,0.10779208591806567,0.6584322367395673,0.5649937902178083,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,風,4,0.24304041266441342,0.31097522377967834,0.6423273533582687,0.5268611311912537,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,食,4,-0.019524250179529197,0.08529991842806339,0.5838529020547867,0.5090034455060959,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,飠,22,0.219161502381956,0.22658866965635252,0.659328197891062,0.6036324175921354,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,馬,35,0.22340129869324818,0.24201961968626295,0.6663282147475651,0.5822173510278974,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,骨,6,0.20279913209378717,0.39710597197214753,0.6492089827855428,0.6154190599918365,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,髟,11,0.32894180113957683,0.13645019788633694,0.6983901587399569,0.5765099417079579,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,鬼,9,0.19194098065296805,0.17601184298594794,0.6647622452841865,0.5534342990981208,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,魚,20,0.3335040148347616,0.4172903480939567,0.6270433366298676,0.5885132372379303,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,鳥,27,0.34630781453516746,0.42625476392330947,0.6664978000852797,0.6053432954682244,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,鹿,4,0.2722464948892593,0.2615015245974064,0.6270954310894012,0.4864931106567383,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,黑,10,0.1921629324555397,0.11029434408992526,0.6715398728847504,0.5947251677513122,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,齒,8,0.5647563226521015,0.23104655090719461,0.7666678056120872,0.5402244403958321,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
gte_multilingual_base_768d,𧾷,48,0.27798481304974604,0.254622167830045,0.6791807189583778,0.6007523039976755,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,㫃,7,0.163630313905222,0.2516195912446294,0.6131884029933384,0.39670472059931067,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,亻,138,0.10476654168029409,0.04525439155396019,0.6599274256091187,0.44137501543846686,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,冫,6,0.26224132875601447,0.24422591179609296,0.6219153801600138,0.3714592009782791,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,刂,20,0.1964495757129043,0.2482183057814836,0.636171618103981,0.4434922203421593,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,力,16,0.08146662660874425,0.11867949459701774,0.6266512647271156,0.42557442374527454,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,匚,5,0.13955301940441128,0.11392315924167631,0.5803821802139282,0.3856922566890716,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,口,122,0.31005687197884085,0.2442675462435381,0.6379747236849832,0.4295546640871001,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,囗,10,0.23724323958158489,0.13803448304533955,0.657347047328949,0.3654228955507278,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,土,66,0.2803207883949984,0.19138749113137069,0.6501432052164366,0.4552376586379427,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,大,4,0.11854584328830242,0.007410897873342048,0.5976665169000626,0.4493018835783005,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,女,69,0.2646212531118721,0.18607825156895144,0.6389719735885012,0.403787723917892,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,子,6,0.0030999781253437295,0.1904102172702551,0.5670227855443954,0.31108007331689197,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,宀,20,0.11288419449701906,0.10515709174796936,0.653260825574398,0.3835267551243305,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,尸,7,0.04493382360254015,0.025556087759988643,0.5617090719086784,0.3485670728342874,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,山,38,0.31587968472587435,0.2606383145688788,0.6629376395752555,0.46400344685504313,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,巾,22,0.2037741314958442,0.2682645214213566,0.6371895440600135,0.41906302354552527,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,广,25,0.21951519131660457,0.14191646900027988,0.6538230466842652,0.4191738712787628,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,弓,9,0.17969822469684807,0.13546291945709119,0.6453159848848978,0.3748035828272502,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,彡,6,0.1343051126847664,0.10950447246432303,0.6335419913132986,0.44022125005722046,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,彳,14,0.08963705253388199,0.14071152306028772,0.6246238840477807,0.4662736505270004,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,心,46,0.28244398706390156,0.20057554692839794,0.6232729968817338,0.42223432206589245,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,忄,80,0.33486435889499255,0.2662238311488181,0.6278561312705279,0.42303440514951945,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,戈,6,0.1400344165352483,0.15163410330812133,0.6325915853182474,0.4018726895252864,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,手,7,0.12331530611429894,0.1575911130223955,0.6382386258670262,0.421123063990048,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,扌,145,0.21688228031813067,0.22181749966894754,0.6423914483908949,0.44889722939195303,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,攵,14,0.0795888223552278,0.12264196468251086,0.6383167803287506,0.4283528540815626,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,斗,5,0.028783232718706142,0.059507325291633585,0.6074230909347534,0.4211697578430176,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,斤,4,0.07241074647754432,0.0958748620469123,0.6176628470420837,0.42181339859962463,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,日,45,0.21318940752082396,0.22399200660487012,0.6585110425949097,0.45454176399442886,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,月,4,0.13099910970777273,0.23914023488759995,0.6863119900226593,0.4108926206827163,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,木,146,0.25732041838617153,0.27505251769716405,0.6404928222094497,0.40933798906737806,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,林,4,0.12215280160307881,-0.05880105029791591,0.5576795488595963,0.324039563536644,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,欠,14,0.1334863720860864,0.05337830839146459,0.6410727373191288,0.44701329725129263,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,歹,11,0.27696868438612327,0.20958423885432156,0.6227935715155168,0.4062251800840551,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,毛,5,0.23168655037879943,0.19738264908082784,0.5746387541294098,0.4430889129638672,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,水,4,0.16661283373832697,0.030048171989619725,0.5905601233243942,0.3221977725625038,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,氵,198,0.27587433061045075,0.22294839702998143,0.6406403632477077,0.4257033227971106,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,火,36,0.3344926783401105,0.24824859424390727,0.61353450268507,0.47564949178033405,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,牜,10,0.15393893308937545,0.10049359202384948,0.5931368231773376,0.35794527530670167,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,犬,4,-0.03992273146286605,0.09388073254376647,0.5763312429189682,0.4574904516339302,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,犭,28,0.3626355762327356,0.1894245990053085,0.6228564413530486,0.3753143548965454,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,王,46,0.24446751622726084,0.28497786896870186,0.6710638021645339,0.46074492711087933,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,瓦,4,0.2741110473871231,0.404385220259428,0.6175714731216431,0.5131035819649696,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,田,10,0.10809432957321403,0.1609544428065419,0.6521738171577454,0.4476882189512253,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,疒,48,0.4042069964731733,0.3132989853232478,0.6279754284769297,0.4240760765969753,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,白,7,0.21248632350138255,0.20955654393349374,0.5970849479947772,0.3748421434845243,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,皿,9,0.1823490833242734,0.27933700424101615,0.652243071132236,0.43597918086581755,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,目,32,0.31828290165867656,0.30875835940241814,0.656739704310894,0.4528770325705409,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,矢,4,0.06654737005010246,0.057139359414577484,0.5233528465032578,0.3379930555820465,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,石,40,0.2518443232402205,0.21741565337870267,0.6249465048313141,0.4283071331679821,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,示,5,0.18672755770385263,0.0136280883103609,0.6155622720718383,0.31611196994781493,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,礻,20,0.20371920079924166,0.23878562096506353,0.6429981023073197,0.4609066143631935,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,禾,25,0.17495857581496235,0.16902883902192112,0.6076413822174073,0.44158109903335574,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,穴,17,0.22865675806122662,0.10364293422111691,0.6088719140080845,0.41002923425506144,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,立,4,-0.0231659668497741,-0.0467396611347794,0.6115227937698364,0.35778092592954636,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,竹,63,0.2749354918561285,0.2944242009922626,0.6381493347977835,0.43560691154192366,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,米,17,0.25587442736415295,0.2530692544053582,0.6385390618268181,0.39739979628254385,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,糸,99,0.3725537940521132,0.2580536029423879,0.6366378029789588,0.4509661450530543,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,羽,14,0.355804803249027,0.10219220098640235,0.6553206933396203,0.4246811121702194,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,耒,6,0.15680422385533646,0.11635168517629306,0.573428084452947,0.27692374090353644,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,耳,6,0.24526274949312207,0.18709556758403775,0.6250512699286143,0.3907910784085591,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,肉,73,0.3126946688336256,0.24453879623635577,0.6195399442764178,0.41350592489111915,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,舟,12,0.35445796636243654,0.37991412604848546,0.6431505928436915,0.4876022736231486,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,艹,161,0.282298041339848,0.3004150473692032,0.6527147726242587,0.41591089806571513,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,虫,79,0.5134213741255712,0.38608370226206656,0.6561159838604022,0.43432982322535935,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,行,5,0.20291174650192256,0.0018225172534585012,0.5966586947441102,0.21786093264818188,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,衣,11,0.2462798993695866,0.2385424541478807,0.6515664675019004,0.4011421501636505,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,衤,34,0.28005193091709824,0.29046867897405343,0.643386539290933,0.45754265609909506,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,見,4,0.29320313408970833,0.08571082912385461,0.669900432229042,0.43808820098638535,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,言,98,0.3344131083256204,0.17689486287952377,0.6318017101409484,0.44060129200925635,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,豸,7,0.4658730242933546,0.4416436957461493,0.6255207913262504,0.38419407180377413,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,貝,30,0.3874633674820264,0.22646953963364164,0.6507024725278219,0.4344835142294566,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,走,8,0.14690065546892578,0.04294105712324378,0.650103148072958,0.35952891409397125,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,車,25,0.3421654229238629,0.23026508681476113,0.6416103076934815,0.43788094878196715,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,辶,52,0.1696551472951586,0.2052450372586743,0.6415329953798881,0.42265977051395637,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,酉,20,0.23713148962706326,0.17788838916458186,0.6237854838371277,0.3966430388391018,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,釒,88,0.4224499403075738,0.268413230035962,0.6227022822607647,0.43064324083653366,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,門,20,0.33305271156132216,0.10758184585720296,0.6356583639979363,0.4291036084294319,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,阝,49,0.21964827463106837,0.1515263783536395,0.6564084595563461,0.41641173040380286,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,隹,11,0.1355025717480616,0.07292481257834216,0.6072779595851898,0.42516764998435974,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,雨,22,0.287423337386413,0.3025326955724846,0.6444608501412652,0.43823770636861975,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,革,13,0.21318120495058018,0.21067566438936267,0.62793518946721,0.4218655962210435,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,頁,28,0.34528718755713533,0.11975124302054088,0.6443394550255367,0.4063751058919089,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,風,4,0.480347141623497,0.19706082157790655,0.6412802934646606,0.31335053965449333,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,食,4,0.06926358863711354,-0.026062003918923448,0.5840992629528046,0.2769134268164634,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,飠,22,0.38006632978265936,0.2524804143891246,0.6144496961073442,0.44247961857102136,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,馬,35,0.4135929936809199,0.22320879623293877,0.64126809324537,0.42217929618699207,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,骨,6,0.31949230780204135,0.3045858989159266,0.6243798832098643,0.4314442922671636,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,髟,11,0.2645066197622906,0.22916584851389582,0.6872493733059276,0.36526125127618964,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,鬼,9,0.3472193082173665,0.18630960500902594,0.6008671025435129,0.36227709054946894,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,魚,20,0.6506316944956779,0.49313889890909196,0.6645839035511016,0.42681985050439836,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
qwen3_0.6b_1024d,鳥,27,0.6088751742133388,0.4925256139702267,0.6731435789002312,0.44916162225935197,zh_char,cn_def,zh_char__INTERSECT__cn_def,,,
