model,channel,relation_class,n_edges,n_anchor_families,within_relation_family_offset_cosine,n_heldout_test_edges,n_heldout_test_edges_ge5,n_heldout_test_edges_ge8,mean_heldout_offset_prototype_cosine,mean_heldout_offset_prototype_cosine_ge5,mean_heldout_offset_prototype_cosine_ge8,forward_n,forward_recall_at_1,forward_recall_at_5,forward_recall_at_10,forward_mrr,forward_median_rank,inverse_n,inverse_recall_at_1,inverse_recall_at_5,inverse_recall_at_10,inverse_mrr,inverse_median_rank
gte_multilingual_base_768d,cn_def,女,69,69,0.0427033938467502,69,69,69,0.1808846858667506,0.1808846858667506,0.1808846858667506,69,0.0,0.0,0.0,0.004570720886371,1232.0,69,0.0,0.0144927536231884,0.0289855072463768,0.0104661687280121,480.0
gte_multilingual_base_768d,cn_def,子,6,6,0.052169132977724,6,6,0,0.1109669984628756,0.1109669984628756,,6,0.0,0.0,0.0,0.0067333830135786,869.0,6,0.0,0.0,0.0,0.001539967888728,781.5
gte_multilingual_base_768d,cn_def,學,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,宀,20,20,0.0500552728772163,20,20,20,0.1588623471558094,0.1588623471558094,0.1588623471558094,20,0.0,0.0,0.0,0.003499293015076,1195.5,20,0.0,0.0,0.0,0.004423890313766,648.5
gte_multilingual_base_768d,cn_def,寸,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,尢,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,尸,7,7,0.0284969918429851,7,7,0,0.0642443307276283,0.0642443307276283,,7,0.0,0.0,0.0,0.0004363045088521,2345.0,7,0.0,0.0,0.0,0.0029509338742146,271.0
gte_multilingual_base_768d,cn_def,尺,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,履,2,2,0.2824981212615967,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,山,38,38,0.0889975130558013,38,38,38,0.2675388840174204,0.2675388840174204,0.2675388840174204,38,0.0,0.0263157894736842,0.0526315789473684,0.0199620090587,349.5,38,0.0,0.0263157894736842,0.0526315789473684,0.0140257877955604,433.5
gte_multilingual_base_768d,cn_def,工,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,巾,22,22,0.0592357851564884,22,22,22,0.1866327194835652,0.1866327194835652,0.1866327194835652,22,0.0,0.0,0.0,0.0030557252590194,661.0,22,0.0,0.0,0.0,0.0045816966756156,502.5
gte_multilingual_base_768d,cn_def,幺,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,广,25,25,0.0476963371038436,25,25,25,0.1640591227263212,0.1640591227263212,0.1640591227263212,25,0.0,0.0,0.0,0.0036558424777489,1011.0,25,0.0,0.04,0.04,0.0149692177692233,307.0
gte_multilingual_base_768d,cn_def,庚,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,廾,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,弓,9,9,0.0410116910934448,9,9,9,0.1041417879362901,0.1041417879362901,0.1041417879362901,9,0.0,0.0,0.0,0.0011479308171435,1758.0,9,0.0,0.0,0.0,0.0037121459096057,506.0
gte_multilingual_base_768d,cn_def,彡,6,6,0.0478283390402793,6,6,0,0.1122821463892857,0.1122821463892857,,6,0.0,0.0,0.0,0.0140273856161832,346.5,6,0.0,0.0,0.0,0.0235386119455503,284.5
gte_multilingual_base_768d,cn_def,彳,14,14,0.0342518426477909,14,14,14,0.1114189624786377,0.1114189624786377,0.1114189624786377,14,0.0,0.0714285714285714,0.0714285714285714,0.0195688033926899,1200.5,14,0.0,0.0714285714285714,0.0714285714285714,0.0212049406369408,671.0
gte_multilingual_base_768d,cn_def,微,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,心,46,44,0.0463207140564918,46,46,46,0.1743861366184833,0.1743861366184833,0.1743861366184833,46,0.0217391304347826,0.0434782608695652,0.0434782608695652,0.0292885499498243,938.0,46,0.0434782608695652,0.0652173913043478,0.0652173913043478,0.0508550783029262,520.0
gte_multilingual_base_768d,cn_def,忄,80,80,0.0679889246821403,80,80,80,0.241783349844627,0.241783349844627,0.241783349844627,80,0.0,0.0125,0.0125,0.0093650900198409,747.5,80,0.0,0.025,0.025,0.0141457534219633,485.0
gte_multilingual_base_768d,cn_def,恣,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,戈,6,6,0.0286559425294399,6,6,0,0.0616376729061206,0.0616376729061206,,6,0.0,0.0,0.0,0.0033310066572199,1765.0,6,0.0,0.0,0.0,0.0032633539055428,472.5
gte_multilingual_base_768d,cn_def,戊,2,2,-0.3009703755378723,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,戶,2,2,0.0636496543884277,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,手,7,7,0.0744590312242508,7,7,0,0.1575981357267924,0.1575981357267924,,7,0.0,0.0,0.0,0.0027040225288027,807.0,7,0.0,0.0,0.0,0.0060413981717062,397.0
gte_multilingual_base_768d,cn_def,扌,145,139,0.0527682229876518,145,145,145,0.2134100958062657,0.2134100958062657,0.2134100958062657,145,0.0068965517241379,0.0137931034482758,0.0137931034482758,0.0138156185312268,1146.0,145,0.0137931034482758,0.0275862068965517,0.0275862068965517,0.0257468448379191,401.0
gte_multilingual_base_768d,cn_def,攴,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,攵,14,14,0.0279776602983474,14,14,14,0.0955534477585128,0.0955534477585128,0.0955534477585128,14,0.0,0.0,0.0,0.0009844805737331,1037.0,14,0.0,0.0,0.0,0.0042069873438851,411.0
gte_multilingual_base_768d,cn_def,敕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,文,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,斗,5,5,0.0365965850651264,5,0,0,0.0712240312248468,,,5,0.0,0.0,0.0,0.0007498957126294,2352.0,5,0.0,0.0,0.0,0.0036855028261307,235.0
gte_multilingual_base_768d,cn_def,斤,4,4,0.0252142753452062,4,0,0,0.051340744132176,,,4,0.0,0.0,0.0,0.0027676376533452,831.5,4,0.0,0.0,0.0,0.0067679807642879,628.5
gte_multilingual_base_768d,cn_def,日,45,43,0.0574802458286285,45,45,45,0.2085325827201207,0.2085325827201207,0.2085325827201207,45,0.0222222222222222,0.0444444444444444,0.0444444444444444,0.0327051150720062,349.0,45,0.0222222222222222,0.0666666666666666,0.1111111111111111,0.0491055366613499,423.0
gte_multilingual_base_768d,cn_def,旨,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,是,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,曰,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,月,4,4,0.1637613028287887,4,0,0,0.2430217210203409,,,4,0.0,0.0,0.0,0.0182421168722538,91.0,4,0.0,0.0,0.0,0.0040090144312982,460.0
gte_multilingual_base_768d,cn_def,木,146,140,0.061396911740303,146,146,146,0.2330960877533134,0.2330960877533134,0.2330960877533134,146,0.0068493150684931,0.0136986301369863,0.0136986301369863,0.0108560516667519,1216.5,146,0.0068493150684931,0.0205479452054794,0.0205479452054794,0.0164144509147897,512.0
gte_multilingual_base_768d,cn_def,林,4,4,-0.0165308322757482,4,0,0,-0.0237756026908755,,,4,0.0,0.0,0.0,0.0006130002912923,2575.5,4,0.0,0.0,0.0,0.0023655290697185,776.0
gte_multilingual_base_768d,cn_def,欠,14,14,0.0226677283644676,14,14,14,0.0844853131898811,0.0844853131898811,0.0844853131898811,14,0.0,0.0714285714285714,0.0714285714285714,0.0244925576596919,1870.0,14,0.0,0.0714285714285714,0.0714285714285714,0.0432787508245237,395.0
gte_multilingual_base_768d,cn_def,止,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,步,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,歹,11,11,0.0913148373365402,11,11,11,0.2215724412182515,0.2215724412182515,0.2215724412182515,11,0.0,0.0,0.0,0.0034267907504501,365.0,11,0.0,0.0,0.0,0.0036590721720629,555.0
gte_multilingual_base_768d,cn_def,死,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,殳,2,2,-0.1512116193771362,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,比,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,毛,5,5,0.0873841270804405,5,0,0,0.1615844804793596,,,5,0.0,0.0,0.0,0.0026830420056484,512.0,5,0.0,0.0,0.0,0.0086845541715552,135.0
gte_multilingual_base_768d,cn_def,民,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,气,2,2,0.103921890258789,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,水,4,4,0.016156792640686,4,0,0,0.0274189608171582,,,4,0.0,0.0,0.0,0.0004726884172997,3326.0,4,0.0,0.0,0.0,0.0016737757643201,672.5
gte_multilingual_base_768d,cn_def,氵,198,186,0.0701401829719543,198,198,198,0.2530822924201875,0.2530822924201875,0.2530822924201875,198,0.0101010101010101,0.0101010101010101,0.0101010101010101,0.0141974421446071,1304.0,198,0.0101010101010101,0.0151515151515151,0.0202020202020202,0.0162524438859553,563.0
gte_multilingual_base_768d,cn_def,火,36,35,0.0823146551847457,36,36,36,0.251287692045379,0.251287692045379,0.251287692045379,36,0.0277777777777777,0.1111111111111111,0.1111111111111111,0.0617575273304009,311.0,36,0.0833333333333333,0.1111111111111111,0.1111111111111111,0.1049739975010536,382.0
gte_multilingual_base_768d,cn_def,灬,2,2,0.0665192604064941,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,爪,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,爭,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,父,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,爿,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,片,2,2,-0.0175424814224243,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,牛,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,牜,10,10,0.0455767214298248,10,10,10,0.1182911915704608,0.1182911915704608,0.1182911915704608,10,0.0,0.0,0.1,0.0152717546129121,1705.0,10,0.0,0.0,0.0,0.0090212154385942,768.5
gte_multilingual_base_768d,cn_def,犬,4,4,0.0429317541420459,4,0,0,0.077650670427829,,,4,0.0,0.0,0.0,0.0275316655925085,121.0,4,0.0,0.25,0.25,0.1332133194873336,126.0
gte_multilingual_base_768d,cn_def,犭,28,28,0.0398495234549045,28,28,28,0.1496648282544421,0.1496648282544421,0.1496648282544421,28,0.0,0.0,0.0,0.0038894952594245,1043.5,28,0.0,0.0357142857142857,0.0357142857142857,0.0105905185398996,523.0
gte_multilingual_base_768d,cn_def,玉,2,2,0.0215874910354614,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,王,46,45,0.1036033108830452,46,46,46,0.2953008505536,0.2953008505536,0.2953008505536,46,0.0,0.0,0.0217391304347826,0.013708519065886,401.0,46,0.0,0.0,0.0,0.0106572902998629,425.0
gte_multilingual_base_768d,cn_def,瓜,2,2,0.0814722776412963,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,瓦,4,4,0.2770884037017822,4,0,0,0.3862854614853859,,,4,0.0,0.0,0.0,0.0411818013393786,54.0,4,0.0,0.0,0.0,0.0117881042930367,114.5
gte_multilingual_base_768d,cn_def,田,10,10,0.069009929895401,10,10,10,0.1766345992684364,0.1766345992684364,0.1766345992684364,10,0.0,0.1,0.1,0.0584195518624026,540.5,10,0.0,0.1,0.1,0.0309024044347115,399.5
gte_multilingual_base_768d,cn_def,男,2,2,0.1536033153533935,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,畢,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,疒,48,47,0.0957892835140228,48,48,48,0.2806192529387772,0.2806192529387772,0.2806192529387772,48,0.0,0.0,0.0,0.0069152093448788,468.5,48,0.0,0.0208333333333333,0.0625,0.0215903879259341,483.5
gte_multilingual_base_768d,cn_def,癶,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,白,7,7,0.129187986254692,7,7,0,0.2496924953801291,0.2496924953801291,,7,0.0,0.0,0.0,0.0269477392414506,61.0,7,0.0,0.0,0.0,0.0079429489893847,362.0
gte_multilingual_base_768d,cn_def,皮,3,3,0.2214557379484176,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,皿,9,9,0.1359183490276336,9,9,9,0.2895693555474281,0.2895693555474281,0.2895693555474281,9,0.0,0.0,0.0,0.0184321309743655,235.0,9,0.0,0.0,0.0,0.0054585987339785,348.0
gte_multilingual_base_768d,cn_def,目,32,32,0.1308384239673614,32,32,32,0.3302270527929067,0.3302270527929067,0.3302270527929067,32,0.0,0.0,0.03125,0.0140615812034561,352.0,32,0.0,0.0,0.0,0.0054842111987762,454.5
gte_multilingual_base_768d,cn_def,矛,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,矢,4,4,0.0436773300170898,4,0,0,0.0969376591965556,,,4,0.0,0.0,0.0,0.0004998695216192,1887.0,4,0.0,0.0,0.0,0.0024908519590499,581.5
gte_multilingual_base_768d,cn_def,石,40,39,0.0744137912988662,40,40,40,0.2336463650688529,0.2336463650688529,0.2336463650688529,40,0.0,0.05,0.05,0.015128072253921,651.0,40,0.025,0.05,0.05,0.0368355629983982,371.0
gte_multilingual_base_768d,cn_def,示,5,5,0.0333036407828331,5,0,0,0.0696942606940865,,,5,0.0,0.0,0.0,0.005824358968409,591.0,5,0.0,0.0,0.0,0.0101601030080579,231.0
gte_multilingual_base_768d,cn_def,礻,20,20,0.0771974548697471,20,20,20,0.2218849824741482,0.2218849824741482,0.2218849824741482,20,0.0,0.0,0.05,0.015236312907477,580.0,20,0.0,0.05,0.1,0.0275073992808065,532.5
gte_multilingual_base_768d,cn_def,禾,25,25,0.0287656281143426,25,25,25,0.1137823940254747,0.1137823940254747,0.1137823940254747,25,0.0,0.0,0.0,0.0041650045823093,1383.0,25,0.0,0.0,0.0,0.0077710913770253,396.0
gte_multilingual_base_768d,cn_def,穴,17,17,0.0329383388161659,17,17,17,0.1079969303134609,0.1079969303134609,0.1079969303134609,17,0.0,0.0,0.0,0.001583818772516,1432.0,17,0.0,0.0,0.0588235294117647,0.0095436798266149,631.0
gte_multilingual_base_768d,cn_def,立,4,4,0.0002663930354174,4,0,0,0.0010882779024541,,,4,0.0,0.0,0.0,0.0017576571006933,658.0,4,0.0,0.0,0.0,0.0032252676269369,369.0
gte_multilingual_base_768d,cn_def,竹,63,61,0.0776294693350792,63,63,63,0.2556748271934569,0.2556748271934569,0.2556748271934569,63,0.0158730158730158,0.0476190476190476,0.0476190476190476,0.0340143218966993,748.0,63,0.0317460317460317,0.0476190476190476,0.0476190476190476,0.0397021525302348,639.0
gte_multilingual_base_768d,cn_def,箕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,米,17,17,0.1112266257405281,17,17,17,0.2743957991547444,0.2743957991547444,0.2743957991547444,17,0.0,0.0,0.0,0.0091105895988974,299.0,17,0.0,0.0,0.0,0.0024219778005289,932.0
gte_multilingual_base_768d,cn_def,糸,99,98,0.0604423992335796,99,99,99,0.2299869830503758,0.2299869830503758,0.2299869830503758,99,0.0101010101010101,0.0101010101010101,0.0202020202020202,0.0155175342309741,918.0,99,0.0101010101010101,0.0202020202020202,0.0202020202020202,0.0192855297825542,502.0
gte_multilingual_base_768d,cn_def,縣,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,缶,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,网,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,羊,3,3,0.0295217037200927,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,羽,14,14,0.0401506721973419,14,14,14,0.1241525848662214,0.1241525848662214,0.1241525848662214,14,0.0,0.0,0.0,0.0022316648921976,1973.5,14,0.0,0.0,0.0,0.0090065343070503,535.5
gte_multilingual_base_768d,cn_def,習,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,老,3,3,0.2327217310667038,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,耒,6,6,0.0145517671480774,6,6,0,0.043053942422072,0.043053942422072,,6,0.0,0.0,0.0,0.001776733916661,2820.0,6,0.0,0.0,0.0,0.0015068960291474,846.5
gte_multilingual_base_768d,cn_def,耳,6,6,0.011671956628561,6,6,0,0.0295250061899423,0.0295250061899423,,6,0.0,0.0,0.0,0.008084580206517,1955.5,6,0.0,0.0,0.0,0.001197284462489,867.5
gte_multilingual_base_768d,cn_def,肉,73,70,0.0733605548739433,73,73,73,0.2470918991794325,0.2470918991794325,0.2470918991794325,73,0.0,0.0,0.0,0.0051532217079661,595.0,73,0.0,0.0136986301369863,0.0547945205479452,0.0119606208629307,588.0
gte_multilingual_base_768d,cn_def,臣,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,臤,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,臥,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,自,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,至,2,2,0.4237312078475952,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,舌,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,舟,12,12,0.1567906737327575,12,12,12,0.3263411093503237,0.3263411093503237,0.3263411093503237,12,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0957419174915478,134.0,12,0.0,0.0833333333333333,0.0833333333333333,0.0470495415046456,633.5
gte_multilingual_base_768d,cn_def,艹,161,151,0.0738135948777198,161,161,161,0.2518676192852558,0.2518676192852558,0.2518676192852558,161,0.0062111801242236,0.0124223602484472,0.0124223602484472,0.0120614890291734,1335.0,161,0.0124223602484472,0.0186335403726708,0.0248447204968944,0.0199857420009729,523.0
gte_multilingual_base_768d,cn_def,蕇,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,虍,2,2,-0.040927231311798,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,虫,79,77,0.118895798921585,79,79,79,0.3263420120848319,0.3263420120848319,0.3263420120848319,79,0.0,0.0,0.0126582278481012,0.0077193017051383,494.0,79,0.0,0.0253164556962025,0.0253164556962025,0.0162542777968831,527.0
gte_multilingual_base_768d,cn_def,血,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,行,5,5,0.0070592639967799,5,0,0,0.0137399673461914,,,5,0.0,0.0,0.0,0.0004503661607789,2180.0,5,0.0,0.0,0.0,0.0014239337491732,874.0
gte_multilingual_base_768d,cn_def,衣,11,11,0.073246456682682,11,11,11,0.1888755336403846,0.1888755336403846,0.1888755336403846,11,0.0,0.0,0.0,0.0009293824572232,2998.0,11,0.0,0.0,0.0,0.0022741715133026,545.0
gte_multilingual_base_768d,cn_def,衤,34,34,0.1042699962854385,34,34,34,0.2919087413260165,0.2919087413260165,0.2919087413260165,34,0.0,0.0,0.0,0.0075430392751272,440.0,34,0.0,0.0,0.0,0.0057168516901166,349.5
gte_multilingual_base_768d,cn_def,襾,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,見,4,4,0.0953131541609764,4,0,0,0.147753027966246,,,4,0.0,0.0,0.25,0.0388111225252542,158.5,4,0.0,0.0,0.0,0.024863562669778,262.5
gte_multilingual_base_768d,cn_def,角,2,2,0.0393869876861572,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,言,98,96,0.0375217348337173,98,98,98,0.1710257163290314,0.1710257163290314,0.1710257163290314,98,0.010204081632653,0.010204081632653,0.0204081632653061,0.0164556814499608,903.0,98,0.0408163265306122,0.0510204081632653,0.0510204081632653,0.0484774865945887,459.5
gte_multilingual_base_768d,cn_def,谷,2,2,0.0271081924438476,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,豆,2,2,0.101090669631958,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,豕,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,象,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,豸,7,7,0.2558439671993255,7,7,0,0.4197897613048553,0.4197897613048553,,7,0.0,0.0,0.0,0.0233122010717776,40.0,7,0.0,0.0,0.0,0.001901585368925,659.0
gte_multilingual_base_768d,cn_def,貝,30,29,0.0714985579252243,30,30,30,0.2169453451099495,0.2169453451099495,0.2169453451099495,30,0.0,0.0,0.0,0.0068650870944498,359.0,30,0.0,0.0,0.0,0.004919632981153,479.0
gte_multilingual_base_768d,cn_def,赤,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,走,8,8,0.0291171409189701,8,8,0,0.0670754173770546,0.0670754173770546,,8,0.0,0.0,0.0,0.0083078624799865,2605.0,8,0.0,0.0,0.0,0.0052028114790488,702.5
gte_multilingual_base_768d,cn_def,足,2,2,-0.0609954595565795,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,身,3,3,-0.0308454036712646,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,車,25,25,0.0782981216907501,25,25,25,0.2348820525407791,0.2348820525407791,0.2348820525407791,25,0.0,0.0,0.0,0.0048364646653659,617.0,25,0.0,0.0,0.0,0.0045033262144232,479.0
gte_multilingual_base_768d,cn_def,辛,2,2,-0.059524655342102,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,辶,52,52,0.0526332668960094,52,52,52,0.2012490381916555,0.2012490381916555,0.2012490381916555,52,0.0,0.0,0.0,0.0015279243772075,1526.5,52,0.0,0.0,0.0384615384615384,0.0080800268059073,459.0
gte_multilingual_base_768d,cn_def,邑,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,酉,20,20,0.068734623491764,20,20,20,0.2014586662873626,0.2014586662873626,0.2014586662873626,20,0.0,0.0,0.0,0.0054088205123073,1144.0,20,0.0,0.0,0.0,0.0053802813573396,373.0
gte_multilingual_base_768d,cn_def,釆,2,2,-0.0244303345680236,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,里,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,釒,88,86,0.0615918785333633,88,88,88,0.2309216034429317,0.2309216034429317,0.2309216034429317,88,0.0,0.0,0.034090909090909,0.0073784407435253,949.5,88,0.0227272727272727,0.0227272727272727,0.0454545454545454,0.0329539907148033,463.5
gte_multilingual_base_768d,cn_def,門,20,20,0.036537941545248,20,20,20,0.1291148478165268,0.1291148478165268,0.1291148478165268,20,0.05,0.05,0.05,0.0534520178311861,1198.5,20,0.05,0.05,0.05,0.0529628758464963,415.0
gte_multilingual_base_768d,cn_def,阝,49,48,0.0308977868407964,49,49,49,0.1395122028355087,0.1395122028355087,0.1395122028355087,49,0.0204081632653061,0.0408163265306122,0.0612244897959183,0.0319826510651077,2536.0,49,0.0408163265306122,0.0612244897959183,0.0612244897959183,0.0509836855141214,587.0
gte_multilingual_base_768d,cn_def,隹,11,11,0.009333592839539,11,11,11,0.0373997915197502,0.0373997915197502,0.0373997915197502,11,0.0,0.0,0.0,0.001184326851527,2776.0,11,0.0,0.0,0.0,0.0050938065485894,677.0
gte_multilingual_base_768d,cn_def,雈,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,雨,22,22,0.1154231950640678,22,22,22,0.2953413465822285,0.2953413465822285,0.2953413465822285,22,0.0,0.0,0.0,0.0110982050043535,371.5,22,0.0454545454545454,0.0454545454545454,0.0454545454545454,0.0490140360677177,722.5
gte_multilingual_base_768d,cn_def,非,1,1,,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,面,2,2,0.0116335153579711,0,0,0,,,,0,,,,,,0,,,,,
gte_multilingual_base_768d,cn_def,革,13,13,0.0838616341352462,13,13,13,0.2201567472746739,0.2201567472746739,0.2201567472746739,13,0.0,0.0,0.0,0.0074364347724403,389.0,13,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.0789941046995767,551.0
