relation_class,n_training_families,replicate,held_out_family,heldout_offset_cosine,model,channel
山,8,2,ROOT-652F,0.3651368618011474,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,3,ROOT-9B3C,0.2498506903648376,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,4,ROOT-8C46,0.0566057302057743,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,5,ROOT-590C,0.33819180727005,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,6,ROOT-8C46,0.1590619683265686,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,7,ROOT-50C9,0.373882919549942,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,8,ROOT-9B3C,0.3308290839195251,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,9,ROOT-5206,0.1755151748657226,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,10,ROOT-593E,0.1960744559764862,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,11,ROOT-69AE,0.3727293610572815,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,12,ROOT-7532,0.231465607881546,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,13,ROOT-4E14,0.1610236912965774,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,14,ROOT-53CA,0.2733042240142822,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,15,ROOT-79BA,0.1193551495671272,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,16,ROOT-4E11,0.4025058448314667,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,17,ROOT-8201,0.1857239007949829,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,18,ROOT-50C9,0.3587706685066223,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,19,ROOT-69AE,0.4249884486198425,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,20,ROOT-5FC5,0.0858158841729164,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,21,ROOT-5F0B,0.306841641664505,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,22,ROOT-79BA,-0.0332607515156269,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,23,ROOT-652F,0.2094541192054748,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,24,ROOT-53CA,0.3375971913337707,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,25,ROOT-5FC5,0.1118182614445686,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,26,ROOT-79BA,-0.0663659423589706,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,27,ROOT-4E14,0.1236020177602768,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,28,ROOT-5352,0.3796789050102234,qwen3_4b_2560d_int8,en_gloss_unihan
山,8,29,ROOT-65EC,0.3668739199638366,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,0,ROOT-722D,0.363845944404602,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,1,ROOT-9B3C,0.4200635552406311,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,2,ROOT-20000,0.2696053981781006,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,3,ROOT-4EE4,0.413769781589508,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,4,ROOT-53CA,0.3397608399391174,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,5,ROOT-4EE4,0.462238609790802,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,6,ROOT-6606,0.2981950640678406,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,7,ROOT-7531,0.4138901531696319,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,8,ROOT-20000,0.2175261676311493,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,9,ROOT-37A2,0.0290617868304252,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,10,ROOT-652F,0.314980000257492,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,11,ROOT-5408,0.2117035537958145,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,12,ROOT-5C0F,0.3665456771850586,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,13,ROOT-5352,0.4810456037521362,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,14,ROOT-590C,0.3635532557964325,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,15,ROOT-50C9,0.4818668365478515,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,16,ROOT-7591,0.2854641675949096,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,17,ROOT-5FC5,0.0655720606446266,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,18,ROOT-4E14,0.2188447415828704,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,19,ROOT-5DF4,0.1230907961726188,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,20,ROOT-5DF1,0.2964097559452057,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,21,ROOT-6BDA,0.450935810804367,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,22,ROOT-590C,0.4376851916313171,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,23,ROOT-4F96,0.2698608040809631,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,24,ROOT-9AD8,0.1848981082439422,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,25,ROOT-5DF4,0.2401267141103744,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,26,ROOT-41C2,0.3531476557254791,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,27,ROOT-56B4,0.2260196357965469,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,28,ROOT-37A2,0.0703374072909355,qwen3_4b_2560d_int8,en_gloss_unihan
山,16,29,ROOT-4F96,0.3703240752220154,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,0,ROOT-5183,-0.0138364359736442,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,1,ROOT-8511,0.166897639632225,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,2,ROOT-96B9,0.0763807296752929,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,3,ROOT-5973,0.017591131851077,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,4,ROOT-3840,0.0289487838745117,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,5,ROOT-83AB,0.1733725368976593,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,6,ROOT-66FC,0.1450563371181488,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,7,ROOT-41C2,-0.0215381681919097,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,8,ROOT-3840,0.0737982541322708,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,9,ROOT-3840,0.022624148055911,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,10,ROOT-66FC,0.2512561976909637,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,11,ROOT-96B9,0.0672845095396041,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,12,ROOT-5C1A,-0.0248057600110769,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,13,ROOT-72AE,0.0265768766403198,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,14,ROOT-41C2,-0.0375866778194904,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,15,ROOT-3840,0.1260825395584106,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,16,ROOT-51A5,0.1181912869215011,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,17,ROOT-3563,-0.1406700015068054,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,18,ROOT-56D7,0.1664855629205703,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,19,ROOT-83AB,0.1176076382398605,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,20,ROOT-3840,0.0611724182963371,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,21,ROOT-61B2,0.2334123253822326,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,22,ROOT-61B2,0.0611556246876716,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,23,ROOT-5DF4,0.0177315101027488,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,24,ROOT-624B,0.1141617223620414,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,25,ROOT-5149,0.1935033202171325,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,26,ROOT-61B2,0.1170613095164299,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,27,ROOT-5973,-0.051095213741064,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,28,ROOT-5349,0.1405183672904968,qwen3_4b_2560d_int8,en_gloss_unihan
巾,1,29,ROOT-5349,0.2492095232009887,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,0,ROOT-83AB,0.2109507620334625,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,1,ROOT-5183,0.1060494929552078,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,2,ROOT-8F9F,0.1500163525342941,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,3,ROOT-5183,0.1084882020950317,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,4,ROOT-5C4B,0.1253199726343155,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,5,ROOT-5149,0.0976733118295669,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,6,ROOT-66FC,0.3265566229820251,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,7,ROOT-3563,0.1347613036632537,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,8,ROOT-51E1,0.0524126775562763,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,9,ROOT-56D7,0.0730784982442855,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,10,ROOT-5C4B,0.0902907326817512,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,11,ROOT-91C6,0.108026310801506,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,12,ROOT-56D7,0.1724512726068496,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,13,ROOT-51A5,0.1736583113670349,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,14,ROOT-9577,0.1633653044700622,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,15,ROOT-3563,0.1462122499942779,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,16,ROOT-5360,0.1830412447452545,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,17,ROOT-51E1,0.1949881613254547,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,18,ROOT-5183,0.1747151166200637,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,19,ROOT-767D,0.0279541425406932,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,20,ROOT-91C6,0.089238092303276,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,21,ROOT-8F9F,0.3341499269008636,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,22,ROOT-5973,-0.0647960007190704,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,23,ROOT-9577,0.2417829483747482,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,24,ROOT-51A5,0.1369730830192566,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,25,ROOT-72AE,-0.0539898946881294,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,26,ROOT-767D,0.1099318712949752,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,27,ROOT-8511,0.1869548559188842,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,28,ROOT-5183,0.1099826842546463,qwen3_4b_2560d_int8,en_gloss_unihan
巾,2,29,ROOT-9577,0.055075891315937,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,0,ROOT-51A5,0.175389289855957,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,1,ROOT-5C1A,-0.0454735085368156,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,2,ROOT-3563,0.194616287946701,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,3,ROOT-9577,0.2183171659708023,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,4,ROOT-8F9F,0.152766540646553,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,5,ROOT-624B,0.2056781202554702,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,6,ROOT-56D7,0.1257718354463577,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,7,ROOT-767D,0.1852833926677703,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,8,ROOT-72AE,-0.0112125035375356,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,9,ROOT-83AB,0.2649554908275604,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,10,ROOT-624B,0.1423099935054779,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,11,ROOT-91C6,0.1105227023363113,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,12,ROOT-5DF4,0.0793481171131134,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,13,ROOT-5360,0.1367694437503814,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,14,ROOT-5183,0.2203581929206848,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,15,ROOT-5C1A,0.0276466496288776,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,16,ROOT-76AE,0.0650396198034286,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,17,ROOT-7236,0.3238297998905182,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,18,ROOT-51A5,0.391351044178009,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,19,ROOT-51A5,0.1760594099760055,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,20,ROOT-5C1A,-0.0767453461885452,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,21,ROOT-7236,0.2797281146049499,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,22,ROOT-96B9,0.1287872195243835,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,23,ROOT-76AE,-0.014444151893258,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,24,ROOT-7AE5,0.2380674928426742,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,25,ROOT-8C9E,0.0864099860191345,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,26,ROOT-72AE,0.0537030547857284,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,27,ROOT-3563,0.246909886598587,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,28,ROOT-5360,0.221214547753334,qwen3_4b_2560d_int8,en_gloss_unihan
巾,4,29,ROOT-61B2,0.1740613281726837,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,0,ROOT-8C9E,0.2429179251194,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,1,ROOT-5C1A,-0.0275444947183132,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,2,ROOT-8C9E,0.1314038932323455,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,3,ROOT-8F9F,0.4388601183891296,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,4,ROOT-51A5,0.3459336161613464,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,5,ROOT-5DF4,0.2346561253070831,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,6,ROOT-8C9E,0.2322143167257309,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,7,ROOT-51E1,0.1826643049716949,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,8,ROOT-61B2,0.162542849779129,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,9,ROOT-5360,0.1728274375200271,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,10,ROOT-91C6,0.2685831785202026,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,11,ROOT-5DF4,0.248425155878067,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,12,ROOT-3563,0.0114204101264476,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,13,ROOT-76AE,0.0504400134086608,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,14,ROOT-5DF4,0.2862951755523681,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,15,ROOT-5349,0.3000107109546661,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,16,ROOT-72AE,0.0311525221914052,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,17,ROOT-3840,0.090599924325943,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,18,ROOT-8C9E,0.2201282083988189,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,19,ROOT-56D7,0.3019388914108276,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,20,ROOT-96B9,0.2248639613389969,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,21,ROOT-5349,0.3279808163642883,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,22,ROOT-3563,0.291755735874176,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,23,ROOT-96B9,0.3709881901741028,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,24,ROOT-7AE5,0.2683734893798828,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,25,ROOT-7AE5,0.2645500600337982,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,26,ROOT-8511,0.4667524099349975,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,27,ROOT-8F9F,0.3558787703514099,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,28,ROOT-5C1A,-0.0155766401439905,qwen3_4b_2560d_int8,en_gloss_unihan
巾,8,29,ROOT-767D,0.155555784702301,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,0,ROOT-8511,0.4111141562461853,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,1,ROOT-7AE5,0.3533532619476318,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,2,ROOT-56D7,0.3328980505466461,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,3,ROOT-767D,0.1885502338409423,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,4,ROOT-51A5,0.3644243478775024,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,5,ROOT-76AE,-0.0203998759388923,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,6,ROOT-5973,0.0119075933471322,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,7,ROOT-8F9F,0.3647892773151397,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,8,ROOT-5360,0.2048239856958389,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,9,ROOT-8511,0.3998382687568664,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,10,ROOT-91C6,0.2544912099838257,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,11,ROOT-96B9,0.3344113230705261,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,12,ROOT-91C6,0.1711341142654419,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,13,ROOT-91C6,0.2455416321754455,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,14,ROOT-51E1,0.1865325570106506,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,15,ROOT-83AB,0.3967454135417938,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,16,ROOT-3563,0.1094612479209899,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,17,ROOT-51E1,0.1388417184352874,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,18,ROOT-72AE,0.0183814913034439,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,19,ROOT-56D7,0.3130362629890442,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,20,ROOT-41C2,-0.0231815055012702,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,21,ROOT-5183,0.2392624020576477,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,22,ROOT-3563,0.0693709924817085,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,23,ROOT-8F9F,0.4214901030063629,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,24,ROOT-9577,0.353748619556427,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,25,ROOT-7AE5,0.3874645829200744,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,26,ROOT-8C9E,0.2825275361537933,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,27,ROOT-41C2,0.0525769665837287,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,28,ROOT-3563,0.145108625292778,qwen3_4b_2560d_int8,en_gloss_unihan
巾,16,29,ROOT-3840,0.1453464031219482,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,0,ROOT-5315,-0.0038773044943809,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,1,ROOT-5C0C,0.0427719131112098,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,2,ROOT-37A2,-0.0843183845281601,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,3,ROOT-89E3,0.0562011152505874,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,4,ROOT-271A3,0.016802841797471,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,5,ROOT-37A2,-0.0354835838079452,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,6,ROOT-6C10,-0.0358839184045791,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,7,ROOT-5351,0.1064309105277061,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,8,ROOT-807D,0.311110258102417,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,9,ROOT-590F,0.1074127554893493,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,10,ROOT-7FCF,0.0717501491308212,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,11,ROOT-7570,0.1029262766242027,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,12,ROOT-5315,0.0146871265023946,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,13,ROOT-5351,-0.0370267480611801,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,14,ROOT-5247,0.0739899650216102,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,15,ROOT-5315,-0.0687609761953353,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,16,ROOT-4E88,0.1348888874053955,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,17,ROOT-5351,-0.0370267480611801,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,18,ROOT-7FCF,-0.2471369206905365,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,19,ROOT-89E3,0.1405838280916214,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,20,ROOT-807D,0.0658908560872078,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,21,ROOT-590F,0.1215646341443061,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,22,ROOT-7236,-0.1147830486297607,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,23,ROOT-5C6F,0.1565514504909515,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,24,ROOT-89E3,0.1462512612342834,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,25,ROOT-4E88,-0.0475508123636245,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,26,ROOT-5C6F,-0.0775274336338043,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,27,ROOT-5351,-0.0663055106997489,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,28,ROOT-5351,0.0287936143577098,qwen3_4b_2560d_int8,en_gloss_unihan
广,1,29,ROOT-7679,-0.0571098886430263,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,0,ROOT-5360,0.1468293964862823,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,1,ROOT-6C10,-0.0205077771097421,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,2,ROOT-2123C,0.1238797605037689,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,3,ROOT-5176,0.0679265111684799,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,4,ROOT-517C,-0.056003451347351,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,5,ROOT-5360,0.0845707803964614,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,6,ROOT-5C0C,0.1266001015901565,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,7,ROOT-7F8A,0.0737879574298858,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,8,ROOT-9095,0.0604736842215061,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,9,ROOT-271A3,0.0858510732650756,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,10,ROOT-5360,0.0849637612700462,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,11,ROOT-5C1A,0.0219260305166244,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,12,ROOT-671D,0.0283997729420661,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,13,ROOT-5305,-0.0239570438861846,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,14,ROOT-590F,0.0173727665096521,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,15,ROOT-5360,0.1199567317962646,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,16,ROOT-5C1A,-0.1371410489082336,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,17,ROOT-271A3,0.0683488994836807,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,18,ROOT-9F8D,0.0824284553527832,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,19,ROOT-9095,0.1259030699729919,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,20,ROOT-5944,0.0604136474430561,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,21,ROOT-5C6F,0.0895515084266662,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,22,ROOT-9095,0.0516909062862396,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,23,ROOT-7679,-0.0163070298731327,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,24,ROOT-5360,0.0211398433893919,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,25,ROOT-590F,-0.0035046357661485,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,26,ROOT-9095,0.052222840487957,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,27,ROOT-37A2,-0.0980280339717865,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,28,ROOT-517C,-0.0169797614216804,qwen3_4b_2560d_int8,en_gloss_unihan
广,2,29,ROOT-6C10,-0.0529811233282089,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,0,ROOT-90ED,-0.1046646684408187,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,1,ROOT-7F8A,-0.0023393686860799,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,2,ROOT-4E88,0.1694296896457672,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,3,ROOT-517C,0.074720025062561,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,4,ROOT-5351,0.1198456734418869,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,5,ROOT-6B3D,0.1047684997320175,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,6,ROOT-5305,0.0608444884419441,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,7,ROOT-7570,0.0615879073739051,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,8,ROOT-5C1A,-0.1208216995000839,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,9,ROOT-5750,0.1387520134449005,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,10,ROOT-5C0C,0.083081841468811,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,11,ROOT-9F8D,0.1774706840515136,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,12,ROOT-5C1A,-0.1193518787622451,qwen3_4b_2560d_int8,en_gloss_unihan
广,4,13,ROOT-5351,-0.0126925650984048,qwen3_4b_2560d_int8,en_gloss_unihan
